2023-05-19 17:19:20,768 - common - INFO - Start training
2023-05-19 17:19:20,799 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 17:19:20,800 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 17:19:20,803 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 17:19:20,802 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 17:19:20,804 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 17:19:20,804 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 17:19:22,531 - common - DEBUG - PS got 1/6 updates (from Worker_4, 1/100 (1/600), epoch 1/6)
2023-05-19 17:19:35,340 - common - DEBUG - PS got 4/6 updates (from Worker_2, 9/100 (9/600), epoch 1/6)
2023-05-19 17:19:35,355 - common - DEBUG - PS got 5/6 updates (from Worker_5, 9/100 (9/600), epoch 1/6)
2023-05-19 17:19:35,371 - common - DEBUG - PS got 6/6 updates (from Worker_4, 9/100 (9/600), epoch 1/6)
2023-05-19 17:19:35,379 - common - DEBUG - PS updated model, global loss is 1.9944593111673992, weights norm is 8.858442040360677
2023-05-19 17:19:36,853 - common - DEBUG - PS got 1/6 updates (from Worker_3, 10/100 (10/600), epoch 1/6)
2023-05-19 17:19:36,915 - common - DEBUG - PS got 2/6 updates (from Worker_2, 10/100 (10/600), epoch 1/6)
2023-05-19 17:19:36,937 - common - DEBUG - PS got 2/6 updates (from Worker_4, 10/100 (10/600), epoch 1/6)
2023-05-19 17:19:36,952 - common - DEBUG - PS got 4/6 updates (from Worker_1, 10/100 (10/600), epoch 1/6)
2023-05-19 17:19:36,973 - common - DEBUG - PS got 5/6 updates (from Worker_5, 10/100 (10/600), epoch 1/6)
2023-05-19 17:19:36,981 - common - DEBUG - PS got 5/6 updates (from Worker_6, 10/100 (10/600), epoch 1/6)
2023-05-19 17:19:36,990 - common - DEBUG - PS updated model, global loss is 1.9061373869578044, weights norm is 8.864833595691811
2023-05-19 17:19:37,977 - common - DEBUG - PS got 1/6 updates (from Worker_5, 11/100 (11/600), epoch 1/6)
2023-05-19 17:19:38,100 - common - DEBUG - PS got 2/6 updates (from Worker_1, 11/100 (11/600), epoch 1/6)
2023-05-19 17:19:38,283 - common - DEBUG - PS got 3/6 updates (from Worker_6, 11/100 (11/600), epoch 1/6)
2023-05-19 17:19:38,357 - common - DEBUG - PS got 4/6 updates (from Worker_4, 11/100 (11/600), epoch 1/6)
2023-05-19 17:19:38,375 - common - DEBUG - PS got 5/6 updates (from Worker_2, 11/100 (11/600), epoch 1/6)
2023-05-19 17:19:38,383 - common - DEBUG - PS got 6/6 updates (from Worker_3, 11/100 (11/600), epoch 1/6)
2023-05-19 17:19:38,389 - common - DEBUG - PS updated model, global loss is 1.8029605944951375, weights norm is 8.872881604651491
2023-05-19 17:19:39,427 - common - DEBUG - PS got 1/6 updates (from Worker_2, 12/100 (12/600), epoch 1/6)
2023-05-19 17:19:39,480 - common - DEBUG - PS got 2/6 updates (from Worker_6, 12/100 (12/600), epoch 1/6)
2023-05-19 17:19:39,821 - common - DEBUG - PS got 3/6 updates (from Worker_1, 12/100 (12/600), epoch 1/6)
2023-05-19 17:19:39,873 - common - DEBUG - PS got 4/6 updates (from Worker_4, 12/100 (12/600), epoch 1/6)
2023-05-19 17:19:39,874 - common - DEBUG - PS got 4/6 updates (from Worker_3, 12/100 (12/600), epoch 1/6)
2023-05-19 17:19:39,878 - common - DEBUG - PS got 6/6 updates (from Worker_5, 12/100 (12/600), epoch 1/6)
2023-05-19 17:19:39,884 - common - DEBUG - PS updated model, global loss is 1.717863937218984, weights norm is 8.882581451703896
2023-05-19 17:19:40,936 - common - DEBUG - PS got 1/6 updates (from Worker_1, 13/100 (13/600), epoch 1/6)
2023-05-19 17:19:41,335 - common - DEBUG - PS got 2/6 updates (from Worker_5, 13/100 (13/600), epoch 1/6)
2023-05-19 17:19:41,341 - common - DEBUG - PS got 2/6 updates (from Worker_2, 13/100 (13/600), epoch 1/6)
2023-05-19 17:19:41,374 - common - DEBUG - PS got 4/6 updates (from Worker_6, 13/100 (13/600), epoch 1/6)
2023-05-19 17:19:41,390 - common - DEBUG - PS got 5/6 updates (from Worker_4, 13/100 (13/600), epoch 1/6)
2023-05-19 17:19:41,398 - common - DEBUG - PS got 6/6 updates (from Worker_3, 13/100 (13/600), epoch 1/6)
2023-05-19 17:19:41,403 - common - DEBUG - PS updated model, global loss is 1.5983646710713704, weights norm is 8.894097687296483
2023-05-19 17:19:42,907 - common - DEBUG - PS got 1/6 updates (from Worker_3, 14/100 (14/600), epoch 1/6)
2023-05-19 17:19:42,917 - common - DEBUG - PS got 2/6 updates (from Worker_2, 14/100 (14/600), epoch 1/6)
2023-05-19 17:19:43,017 - common - DEBUG - PS got 3/6 updates (from Worker_6, 14/100 (14/600), epoch 1/6)
2023-05-19 17:19:43,029 - common - DEBUG - PS got 4/6 updates (from Worker_5, 14/100 (14/600), epoch 1/6)
2023-05-19 17:19:43,045 - common - DEBUG - PS got 5/6 updates (from Worker_4, 14/100 (14/600), epoch 1/6)
2023-05-19 17:19:43,046 - common - DEBUG - PS got 5/6 updates (from Worker_1, 14/100 (14/600), epoch 1/6)
2023-05-19 17:19:43,062 - common - DEBUG - PS updated model, global loss is 1.4883980949719746, weights norm is 8.907237041605491
2023-05-19 17:19:44,578 - common - DEBUG - PS got 1/6 updates (from Worker_5, 15/100 (15/600), epoch 1/6)
2023-05-19 17:19:44,630 - common - DEBUG - PS got 2/6 updates (from Worker_4, 15/100 (15/600), epoch 1/6)
2023-05-19 17:19:44,672 - common - DEBUG - PS got 3/6 updates (from Worker_2, 15/100 (15/600), epoch 1/6)
2023-05-19 17:19:44,681 - common - DEBUG - PS got 4/6 updates (from Worker_3, 15/100 (15/600), epoch 1/6)
2023-05-19 17:19:44,686 - common - DEBUG - PS got 5/6 updates (from Worker_6, 15/100 (15/600), epoch 1/6)
2023-05-19 17:19:44,695 - common - DEBUG - PS got 6/6 updates (from Worker_1, 15/100 (15/600), epoch 1/6)
2023-05-19 17:19:44,700 - common - DEBUG - PS updated model, global loss is 1.3800746997197468, weights norm is 8.921794307626486
2023-05-19 17:19:45,401 - common - DEBUG - PS got 1/6 updates (from Worker_3, 16/100 (16/600), epoch 1/6)
2023-05-19 17:19:46,010 - common - DEBUG - PS got 2/6 updates (from Worker_2, 16/100 (16/600), epoch 1/6)
2023-05-19 17:19:46,011 - common - DEBUG - PS got 2/6 updates (from Worker_6, 16/100 (16/600), epoch 1/6)
2023-05-19 17:19:46,059 - common - DEBUG - PS got 4/6 updates (from Worker_1, 16/100 (16/600), epoch 1/6)
2023-05-19 17:19:46,077 - common - DEBUG - PS got 5/6 updates (from Worker_4, 16/100 (16/600), epoch 1/6)
2023-05-19 17:19:46,083 - common - DEBUG - PS got 6/6 updates (from Worker_5, 16/100 (16/600), epoch 1/6)
2023-05-19 17:19:46,088 - common - DEBUG - PS updated model, global loss is 1.2864831686019897, weights norm is 8.937250022105784
2023-05-19 17:19:47,403 - common - DEBUG - PS got 1/6 updates (from Worker_6, 17/100 (17/600), epoch 1/6)
2023-05-19 17:19:47,436 - common - DEBUG - PS got 2/6 updates (from Worker_2, 17/100 (17/600), epoch 1/6)
2023-05-19 17:19:47,515 - common - DEBUG - PS got 3/6 updates (from Worker_4, 17/100 (17/600), epoch 1/6)
2023-05-19 17:19:47,566 - common - DEBUG - PS got 4/6 updates (from Worker_1, 17/100 (17/600), epoch 1/6)
2023-05-19 17:19:47,618 - common - DEBUG - PS got 5/6 updates (from Worker_5, 17/100 (17/600), epoch 1/6)
2023-05-19 17:19:47,625 - common - DEBUG - PS got 6/6 updates (from Worker_3, 17/100 (17/600), epoch 1/6)
2023-05-19 17:19:47,631 - common - DEBUG - PS updated model, global loss is 1.2214558521906536, weights norm is 8.953121622714962
2023-05-19 17:19:49,079 - common - DEBUG - PS got 1/6 updates (from Worker_6, 18/100 (18/600), epoch 1/6)
2023-05-19 17:19:49,125 - common - DEBUG - PS got 2/6 updates (from Worker_1, 18/100 (18/600), epoch 1/6)
2023-05-19 17:19:49,180 - common - DEBUG - PS got 3/6 updates (from Worker_3, 18/100 (18/600), epoch 1/6)
2023-05-19 17:19:49,209 - common - DEBUG - PS got 4/6 updates (from Worker_2, 18/100 (18/600), epoch 1/6)
2023-05-19 17:19:49,219 - common - DEBUG - PS got 5/6 updates (from Worker_5, 18/100 (18/600), epoch 1/6)
2023-05-19 17:19:49,241 - common - DEBUG - PS got 6/6 updates (from Worker_4, 18/100 (18/600), epoch 1/6)
2023-05-19 17:19:49,246 - common - DEBUG - PS updated model, global loss is 1.1935426592826843, weights norm is 8.96883056269937
2023-05-19 17:19:50,263 - common - DEBUG - PS got 1/6 updates (from Worker_3, 19/100 (19/600), epoch 1/6)
2023-05-19 17:19:50,773 - common - DEBUG - PS got 2/6 updates (from Worker_4, 19/100 (19/600), epoch 1/6)
2023-05-19 17:19:50,821 - common - DEBUG - PS got 3/6 updates (from Worker_2, 19/100 (19/600), epoch 1/6)
2023-05-19 17:19:50,822 - common - DEBUG - PS got 3/6 updates (from Worker_5, 19/100 (19/600), epoch 1/6)
2023-05-19 17:19:50,828 - common - DEBUG - PS got 4/6 updates (from Worker_1, 19/100 (19/600), epoch 1/6)
2023-05-19 17:19:50,844 - common - DEBUG - PS got 6/6 updates (from Worker_6, 19/100 (19/600), epoch 1/6)
2023-05-19 17:19:50,850 - common - DEBUG - PS updated model, global loss is 1.0546498696009319, weights norm is 8.98437985821423
2023-05-19 17:19:52,326 - common - DEBUG - PS got 1/6 updates (from Worker_2, 20/100 (20/600), epoch 1/6)
2023-05-19 17:19:52,397 - common - DEBUG - PS got 2/6 updates (from Worker_5, 20/100 (20/600), epoch 1/6)
2023-05-19 17:19:52,398 - common - DEBUG - PS got 2/6 updates (from Worker_6, 20/100 (20/600), epoch 1/6)
2023-05-19 17:19:52,437 - common - DEBUG - PS got 4/6 updates (from Worker_4, 20/100 (20/600), epoch 1/6)
2023-05-19 17:19:52,443 - common - DEBUG - PS got 5/6 updates (from Worker_1, 20/100 (20/600), epoch 1/6)
2023-05-19 17:19:52,453 - common - DEBUG - PS got 6/6 updates (from Worker_3, 20/100 (20/600), epoch 1/6)
2023-05-19 17:19:52,460 - common - DEBUG - PS updated model, global loss is 1.134298135836919, weights norm is 8.999098026408634
2023-05-19 17:19:53,940 - common - DEBUG - PS got 1/6 updates (from Worker_3, 21/100 (21/600), epoch 1/6)
2023-05-19 17:19:53,941 - common - DEBUG - PS got 1/6 updates (from Worker_1, 21/100 (21/600), epoch 1/6)
2023-05-19 17:19:54,001 - common - DEBUG - PS got 3/6 updates (from Worker_4, 21/100 (21/600), epoch 1/6)
2023-05-19 17:19:54,002 - common - DEBUG - PS got 3/6 updates (from Worker_5, 21/100 (21/600), epoch 1/6)
2023-05-19 17:19:54,071 - common - DEBUG - PS got 5/6 updates (from Worker_6, 21/100 (21/600), epoch 1/6)
2023-05-19 17:19:54,079 - common - DEBUG - PS got 6/6 updates (from Worker_2, 21/100 (21/600), epoch 1/6)
2023-05-19 17:19:54,085 - common - DEBUG - PS updated model, global loss is 1.0702953934669495, weights norm is 9.012920473720342
2023-05-19 17:19:55,045 - common - DEBUG - PS got 1/6 updates (from Worker_1, 22/100 (22/600), epoch 1/6)
2023-05-19 17:19:55,317 - common - DEBUG - PS got 2/6 updates (from Worker_3, 22/100 (22/600), epoch 1/6)
2023-05-19 17:19:55,609 - common - DEBUG - PS got 3/6 updates (from Worker_5, 22/100 (22/600), epoch 1/6)
2023-05-19 17:19:55,610 - common - DEBUG - PS got 3/6 updates (from Worker_4, 22/100 (22/600), epoch 1/6)
2023-05-19 17:19:55,611 - common - DEBUG - PS got 3/6 updates (from Worker_2, 22/100 (22/600), epoch 1/6)
2023-05-19 17:19:55,623 - common - DEBUG - PS got 6/6 updates (from Worker_6, 22/100 (22/600), epoch 1/6)
2023-05-19 17:19:55,633 - common - DEBUG - PS updated model, global loss is 1.0567410786946614, weights norm is 9.025428344554518
2023-05-19 17:19:57,009 - common - DEBUG - PS got 1/6 updates (from Worker_1, 23/100 (23/600), epoch 1/6)
2023-05-19 17:19:57,029 - common - DEBUG - PS got 2/6 updates (from Worker_4, 23/100 (23/600), epoch 1/6)
2023-05-19 17:19:57,093 - common - DEBUG - PS got 3/6 updates (from Worker_6, 23/100 (23/600), epoch 1/6)
2023-05-19 17:19:57,143 - common - DEBUG - PS got 4/6 updates (from Worker_3, 23/100 (23/600), epoch 1/6)
2023-05-19 17:19:57,171 - common - DEBUG - PS got 5/6 updates (from Worker_2, 23/100 (23/600), epoch 1/6)
2023-05-19 17:19:57,183 - common - DEBUG - PS got 6/6 updates (from Worker_5, 23/100 (23/600), epoch 1/6)
2023-05-19 17:19:57,188 - common - DEBUG - PS updated model, global loss is 0.9861324727535248, weights norm is 9.036911833737422
2023-05-19 17:19:58,673 - common - DEBUG - PS got 1/6 updates (from Worker_5, 24/100 (24/600), epoch 1/6)
2023-05-19 17:19:58,700 - common - DEBUG - PS got 2/6 updates (from Worker_6, 24/100 (24/600), epoch 1/6)
2023-05-19 17:19:58,712 - common - DEBUG - PS got 2/6 updates (from Worker_3, 24/100 (24/600), epoch 1/6)
2023-05-19 17:19:58,737 - common - DEBUG - PS got 4/6 updates (from Worker_2, 24/100 (24/600), epoch 1/6)
2023-05-19 17:19:58,744 - common - DEBUG - PS got 4/6 updates (from Worker_1, 24/100 (24/600), epoch 1/6)
2023-05-19 17:19:58,746 - common - DEBUG - PS got 4/6 updates (from Worker_4, 24/100 (24/600), epoch 1/6)
2023-05-19 17:19:58,752 - common - DEBUG - PS updated model, global loss is 0.9662026762962341, weights norm is 9.047368708875098
2023-05-19 17:20:00,200 - common - DEBUG - PS got 1/6 updates (from Worker_2, 25/100 (25/600), epoch 1/6)
2023-05-19 17:20:00,287 - common - DEBUG - PS got 2/6 updates (from Worker_4, 25/100 (25/600), epoch 1/6)
2023-05-19 17:20:00,292 - common - DEBUG - PS got 3/6 updates (from Worker_6, 25/100 (25/600), epoch 1/6)
2023-05-19 17:20:00,301 - common - DEBUG - PS got 4/6 updates (from Worker_3, 25/100 (25/600), epoch 1/6)
2023-05-19 17:20:00,306 - common - DEBUG - PS got 4/6 updates (from Worker_5, 25/100 (25/600), epoch 1/6)
2023-05-19 17:20:00,320 - common - DEBUG - PS got 6/6 updates (from Worker_1, 25/100 (25/600), epoch 1/6)
2023-05-19 17:20:00,330 - common - DEBUG - PS updated model, global loss is 0.9261220494906107, weights norm is 9.056943352195091
2023-05-19 17:20:01,883 - common - DEBUG - PS got 1/6 updates (from Worker_5, 26/100 (26/600), epoch 1/6)
2023-05-19 17:20:01,940 - common - DEBUG - PS got 2/6 updates (from Worker_1, 26/100 (26/600), epoch 1/6)
2023-05-19 17:20:01,941 - common - DEBUG - PS got 2/6 updates (from Worker_2, 26/100 (26/600), epoch 1/6)
2023-05-19 17:20:01,948 - common - DEBUG - PS got 3/6 updates (from Worker_6, 26/100 (26/600), epoch 1/6)
2023-05-19 17:20:01,949 - common - DEBUG - PS got 5/6 updates (from Worker_3, 26/100 (26/600), epoch 1/6)
2023-05-19 17:20:01,975 - common - DEBUG - PS got 6/6 updates (from Worker_4, 26/100 (26/600), epoch 1/6)
2023-05-19 17:20:01,981 - common - DEBUG - PS updated model, global loss is 0.9759595890839895, weights norm is 9.065479760519265
2023-05-19 17:20:03,396 - common - DEBUG - PS got 1/6 updates (from Worker_4, 27/100 (27/600), epoch 1/6)
2023-05-19 17:20:03,546 - common - DEBUG - PS got 2/6 updates (from Worker_3, 27/100 (27/600), epoch 1/6)
2023-05-19 17:20:03,548 - common - DEBUG - PS got 2/6 updates (from Worker_2, 27/100 (27/600), epoch 1/6)
2023-05-19 17:20:03,560 - common - DEBUG - PS got 3/6 updates (from Worker_1, 27/100 (27/600), epoch 1/6)
2023-05-19 17:20:03,560 - common - DEBUG - PS got 3/6 updates (from Worker_5, 27/100 (27/600), epoch 1/6)
2023-05-19 17:20:03,567 - common - DEBUG - PS got 5/6 updates (from Worker_6, 27/100 (27/600), epoch 1/6)
2023-05-19 17:20:03,573 - common - DEBUG - PS updated model, global loss is 0.8790731529394785, weights norm is 9.073352090766324
2023-05-19 17:20:04,633 - common - DEBUG - PS got 1/6 updates (from Worker_2, 28/100 (28/600), epoch 1/6)
2023-05-19 17:20:04,751 - common - DEBUG - PS got 2/6 updates (from Worker_1, 28/100 (28/600), epoch 1/6)
2023-05-19 17:20:04,963 - common - DEBUG - PS got 3/6 updates (from Worker_4, 28/100 (28/600), epoch 1/6)
2023-05-19 17:20:05,025 - common - DEBUG - PS got 4/6 updates (from Worker_5, 28/100 (28/600), epoch 1/6)
2023-05-19 17:20:05,040 - common - DEBUG - PS got 5/6 updates (from Worker_3, 28/100 (28/600), epoch 1/6)
2023-05-19 17:20:05,041 - common - DEBUG - PS got 5/6 updates (from Worker_6, 28/100 (28/600), epoch 1/6)
2023-05-19 17:20:05,051 - common - DEBUG - PS updated model, global loss is 0.8970643977324168, weights norm is 9.08047854200137
2023-05-19 17:20:05,967 - common - DEBUG - PS got 1/6 updates (from Worker_4, 29/100 (29/600), epoch 1/6)
2023-05-19 17:20:06,131 - common - DEBUG - PS got 2/6 updates (from Worker_3, 29/100 (29/600), epoch 1/6)
2023-05-19 17:20:06,323 - common - DEBUG - PS got 3/6 updates (from Worker_1, 29/100 (29/600), epoch 1/6)
2023-05-19 17:20:06,426 - common - DEBUG - PS got 4/6 updates (from Worker_5, 29/100 (29/600), epoch 1/6)
2023-05-19 17:20:06,446 - common - DEBUG - PS got 5/6 updates (from Worker_2, 29/100 (29/600), epoch 1/6)
2023-05-19 17:20:06,456 - common - DEBUG - PS got 6/6 updates (from Worker_6, 29/100 (29/600), epoch 1/6)
2023-05-19 17:20:06,462 - common - DEBUG - PS updated model, global loss is 0.8537597060203552, weights norm is 9.086987108034336
2023-05-19 17:20:07,473 - common - DEBUG - PS got 1/6 updates (from Worker_4, 30/100 (30/600), epoch 1/6)
2023-05-19 17:20:07,758 - common - DEBUG - PS got 2/6 updates (from Worker_3, 30/100 (30/600), epoch 1/6)
2023-05-19 17:20:07,767 - common - DEBUG - PS got 3/6 updates (from Worker_5, 30/100 (30/600), epoch 1/6)
2023-05-19 17:20:07,793 - common - DEBUG - PS got 4/6 updates (from Worker_2, 30/100 (30/600), epoch 1/6)
2023-05-19 17:20:07,816 - common - DEBUG - PS got 5/6 updates (from Worker_6, 30/100 (30/600), epoch 1/6)
2023-05-19 17:20:07,821 - common - DEBUG - PS got 6/6 updates (from Worker_1, 30/100 (30/600), epoch 1/6)
2023-05-19 17:20:07,826 - common - DEBUG - PS updated model, global loss is 0.8282405634721121, weights norm is 9.093229665598958
2023-05-19 17:20:09,209 - common - DEBUG - PS got 1/6 updates (from Worker_2, 31/100 (31/600), epoch 1/6)
2023-05-19 17:20:09,264 - common - DEBUG - PS got 2/6 updates (from Worker_6, 31/100 (31/600), epoch 1/6)
2023-05-19 17:20:09,319 - common - DEBUG - PS got 3/6 updates (from Worker_3, 31/100 (31/600), epoch 1/6)
2023-05-19 17:20:09,339 - common - DEBUG - PS got 4/6 updates (from Worker_1, 31/100 (31/600), epoch 1/6)
2023-05-19 17:20:09,341 - common - DEBUG - PS got 5/6 updates (from Worker_4, 31/100 (31/600), epoch 1/6)
2023-05-19 17:20:09,348 - common - DEBUG - PS got 6/6 updates (from Worker_5, 31/100 (31/600), epoch 1/6)
2023-05-19 17:20:09,354 - common - DEBUG - PS updated model, global loss is 0.8692433933417002, weights norm is 9.098810193572639
2023-05-19 17:20:10,879 - common - DEBUG - PS got 1/6 updates (from Worker_1, 32/100 (32/600), epoch 1/6)
2023-05-19 17:20:10,880 - common - DEBUG - PS got 1/6 updates (from Worker_4, 32/100 (32/600), epoch 1/6)
2023-05-19 17:20:10,897 - common - DEBUG - PS got 1/6 updates (from Worker_3, 32/100 (32/600), epoch 1/6)
