2023-05-27 22:47:36,358 - common - INFO - Starting synchronous SGD training with 10 workers
2023-05-27 22:47:36,413 - common - DEBUG - Worker_1 is working on a dataset of size 6000
2023-05-27 22:47:36,457 - common - DEBUG - Worker_8 is working on a dataset of size 6000
2023-05-27 22:47:36,464 - common - DEBUG - Worker_5 is working on a dataset of size 6000
2023-05-27 22:47:36,468 - common - DEBUG - Worker_2 is working on a dataset of size 6000
2023-05-27 22:47:36,470 - common - DEBUG - Worker_7 is working on a dataset of size 6000
2023-05-27 22:47:36,471 - common - DEBUG - Worker_4 is working on a dataset of size 6000
2023-05-27 22:47:36,487 - common - DEBUG - Worker_6 is working on a dataset of size 6000
2023-05-27 22:47:36,501 - common - DEBUG - Worker_9 is working on a dataset of size 6000
2023-05-27 22:47:36,502 - common - DEBUG - Worker_10 is working on a dataset of size 6000
2023-05-27 22:47:36,502 - common - DEBUG - Worker_3 is working on a dataset of size 6000
2023-05-27 22:47:37,513 - common - DEBUG - PS got 1/10 updates (from Worker_7, 1/188 (1/1128), epoch 1/6)
2023-05-27 22:47:41,847 - common - DEBUG - PS updated model, global loss is 2.310484504699707, weights norm is 8.904370412604948
2023-05-27 22:47:42,780 - common - DEBUG - PS got 1/10 updates (from Worker_9, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:42,877 - common - DEBUG - PS got 2/10 updates (from Worker_5, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:42,886 - common - DEBUG - PS got 3/10 updates (from Worker_10, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:42,977 - common - DEBUG - PS got 4/10 updates (from Worker_1, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:42,994 - common - DEBUG - PS got 5/10 updates (from Worker_6, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:42,994 - common - DEBUG - PS got 5/10 updates (from Worker_7, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:43,053 - common - DEBUG - PS got 7/10 updates (from Worker_4, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:43,058 - common - DEBUG - PS got 7/10 updates (from Worker_2, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:43,097 - common - DEBUG - PS got 9/10 updates (from Worker_8, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:43,118 - common - DEBUG - PS got 10/10 updates (from Worker_3, 5/188 (5/1128), epoch 1/6)
2023-05-27 22:47:43,124 - common - DEBUG - PS updated model, global loss is 2.3110397815704347, weights norm is 8.90432309698354
2023-05-27 22:47:43,838 - common - DEBUG - PS got 1/10 updates (from Worker_5, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:43,916 - common - DEBUG - PS got 2/10 updates (from Worker_8, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:43,930 - common - DEBUG - PS got 3/10 updates (from Worker_7, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,086 - common - DEBUG - PS got 4/10 updates (from Worker_1, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,107 - common - DEBUG - PS got 5/10 updates (from Worker_3, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,125 - common - DEBUG - PS got 6/10 updates (from Worker_2, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,182 - common - DEBUG - PS got 7/10 updates (from Worker_10, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,235 - common - DEBUG - PS got 8/10 updates (from Worker_4, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,242 - common - DEBUG - PS got 9/10 updates (from Worker_9, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,244 - common - DEBUG - PS got 9/10 updates (from Worker_6, 6/188 (6/1128), epoch 1/6)
2023-05-27 22:47:44,257 - common - DEBUG - PS updated model, global loss is 2.31357946395874, weights norm is 8.904267008939016
2023-05-27 22:47:45,054 - common - DEBUG - PS got 1/10 updates (from Worker_10, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,100 - common - DEBUG - PS got 2/10 updates (from Worker_8, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,376 - common - DEBUG - PS got 3/10 updates (from Worker_4, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,378 - common - DEBUG - PS got 3/10 updates (from Worker_6, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,432 - common - DEBUG - PS got 5/10 updates (from Worker_2, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,437 - common - DEBUG - PS got 5/10 updates (from Worker_5, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,445 - common - DEBUG - PS got 7/10 updates (from Worker_3, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,570 - common - DEBUG - PS got 8/10 updates (from Worker_7, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,626 - common - DEBUG - PS got 9/10 updates (from Worker_9, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,632 - common - DEBUG - PS got 9/10 updates (from Worker_1, 7/188 (7/1128), epoch 1/6)
2023-05-27 22:47:45,644 - common - DEBUG - PS updated model, global loss is 2.310716247558594, weights norm is 8.904198698228805
2023-05-27 22:47:46,426 - common - DEBUG - PS got 1/10 updates (from Worker_4, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,563 - common - DEBUG - PS got 2/10 updates (from Worker_1, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,696 - common - DEBUG - PS got 3/10 updates (from Worker_3, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,788 - common - DEBUG - PS got 4/10 updates (from Worker_7, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,842 - common - DEBUG - PS got 5/10 updates (from Worker_6, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,867 - common - DEBUG - PS got 6/10 updates (from Worker_8, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,879 - common - DEBUG - PS got 7/10 updates (from Worker_9, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,880 - common - DEBUG - PS got 7/10 updates (from Worker_10, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,979 - common - DEBUG - PS got 9/10 updates (from Worker_5, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,987 - common - DEBUG - PS got 10/10 updates (from Worker_2, 8/188 (8/1128), epoch 1/6)
2023-05-27 22:47:46,995 - common - DEBUG - PS updated model, global loss is 2.3113613367080688, weights norm is 8.904123929349888
2023-05-27 22:47:47,863 - common - DEBUG - PS got 1/10 updates (from Worker_1, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:47,892 - common - DEBUG - PS got 1/10 updates (from Worker_6, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:47,939 - common - DEBUG - PS got 3/10 updates (from Worker_4, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:47,980 - common - DEBUG - PS got 4/10 updates (from Worker_9, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,096 - common - DEBUG - PS got 5/10 updates (from Worker_8, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,218 - common - DEBUG - PS got 6/10 updates (from Worker_5, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,232 - common - DEBUG - PS got 7/10 updates (from Worker_2, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,232 - common - DEBUG - PS got 7/10 updates (from Worker_3, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,257 - common - DEBUG - PS got 9/10 updates (from Worker_7, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,270 - common - DEBUG - PS got 10/10 updates (from Worker_10, 9/188 (9/1128), epoch 1/6)
2023-05-27 22:47:48,280 - common - DEBUG - PS updated model, global loss is 2.3047285079956055, weights norm is 8.904056679552388
2023-05-27 22:47:49,116 - common - DEBUG - PS got 1/10 updates (from Worker_4, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,176 - common - DEBUG - PS got 2/10 updates (from Worker_1, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,205 - common - DEBUG - PS got 3/10 updates (from Worker_3, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,211 - common - DEBUG - PS got 4/10 updates (from Worker_6, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,301 - common - DEBUG - PS got 5/10 updates (from Worker_10, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,313 - common - DEBUG - PS got 6/10 updates (from Worker_2, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,388 - common - DEBUG - PS got 7/10 updates (from Worker_5, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,390 - common - DEBUG - PS got 7/10 updates (from Worker_9, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,413 - common - DEBUG - PS got 9/10 updates (from Worker_7, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,469 - common - DEBUG - PS got 10/10 updates (from Worker_8, 10/188 (10/1128), epoch 1/6)
2023-05-27 22:47:49,503 - common - DEBUG - PS updated model, global loss is 2.3089430570602416, weights norm is 8.903989435649367
2023-05-27 22:47:50,326 - common - DEBUG - PS got 1/10 updates (from Worker_1, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,504 - common - DEBUG - PS got 2/10 updates (from Worker_4, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,526 - common - DEBUG - PS got 2/10 updates (from Worker_9, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,531 - common - DEBUG - PS got 4/10 updates (from Worker_6, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,571 - common - DEBUG - PS got 5/10 updates (from Worker_5, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,622 - common - DEBUG - PS got 6/10 updates (from Worker_8, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,669 - common - DEBUG - PS got 7/10 updates (from Worker_10, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,695 - common - DEBUG - PS got 8/10 updates (from Worker_7, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,753 - common - DEBUG - PS got 9/10 updates (from Worker_3, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,761 - common - DEBUG - PS got 10/10 updates (from Worker_2, 11/188 (11/1128), epoch 1/6)
2023-05-27 22:47:50,787 - common - DEBUG - PS updated model, global loss is 2.3011938333511353, weights norm is 8.903935332163629
2023-05-27 22:47:51,452 - common - DEBUG - PS got 1/10 updates (from Worker_7, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:51,728 - common - DEBUG - PS got 2/10 updates (from Worker_8, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:51,884 - common - DEBUG - PS got 3/10 updates (from Worker_9, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:51,958 - common - DEBUG - PS got 4/10 updates (from Worker_6, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:51,974 - common - DEBUG - PS got 5/10 updates (from Worker_10, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:52,006 - common - DEBUG - PS got 6/10 updates (from Worker_3, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:52,007 - common - DEBUG - PS got 6/10 updates (from Worker_4, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:52,062 - common - DEBUG - PS got 8/10 updates (from Worker_5, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:52,063 - common - DEBUG - PS got 8/10 updates (from Worker_1, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:52,076 - common - DEBUG - PS got 10/10 updates (from Worker_2, 12/188 (12/1128), epoch 1/6)
2023-05-27 22:47:52,088 - common - DEBUG - PS updated model, global loss is 2.301423954963684, weights norm is 8.90389024673838
2023-05-27 22:47:53,141 - common - DEBUG - PS got 1/10 updates (from Worker_8, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,168 - common - DEBUG - PS got 2/10 updates (from Worker_9, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,287 - common - DEBUG - PS got 3/10 updates (from Worker_1, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,336 - common - DEBUG - PS got 4/10 updates (from Worker_2, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,342 - common - DEBUG - PS got 4/10 updates (from Worker_7, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,367 - common - DEBUG - PS got 6/10 updates (from Worker_5, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,381 - common - DEBUG - PS got 7/10 updates (from Worker_6, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,382 - common - DEBUG - PS got 7/10 updates (from Worker_10, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,383 - common - DEBUG - PS got 7/10 updates (from Worker_3, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,387 - common - DEBUG - PS got 10/10 updates (from Worker_4, 13/188 (13/1128), epoch 1/6)
2023-05-27 22:47:53,394 - common - DEBUG - PS updated model, global loss is 2.300948739051819, weights norm is 8.903854398699133
2023-05-27 22:47:54,113 - common - DEBUG - PS got 1/10 updates (from Worker_7, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,348 - common - DEBUG - PS got 2/10 updates (from Worker_3, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,488 - common - DEBUG - PS got 3/10 updates (from Worker_10, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,523 - common - DEBUG - PS got 4/10 updates (from Worker_1, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,724 - common - DEBUG - PS got 5/10 updates (from Worker_6, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,772 - common - DEBUG - PS got 6/10 updates (from Worker_4, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,809 - common - DEBUG - PS got 7/10 updates (from Worker_2, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,816 - common - DEBUG - PS got 7/10 updates (from Worker_5, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,837 - common - DEBUG - PS got 8/10 updates (from Worker_8, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,848 - common - DEBUG - PS got 10/10 updates (from Worker_9, 14/188 (14/1128), epoch 1/6)
2023-05-27 22:47:54,872 - common - DEBUG - PS updated model, global loss is 2.306338882446289, weights norm is 8.903825005653045
2023-05-27 22:47:55,544 - common - DEBUG - PS got 1/10 updates (from Worker_6, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:55,764 - common - DEBUG - PS got 2/10 updates (from Worker_7, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:55,765 - common - DEBUG - PS got 2/10 updates (from Worker_5, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:55,791 - common - DEBUG - PS got 4/10 updates (from Worker_2, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,135 - common - DEBUG - PS got 5/10 updates (from Worker_1, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,143 - common - DEBUG - PS got 5/10 updates (from Worker_9, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,151 - common - DEBUG - PS got 5/10 updates (from Worker_3, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,248 - common - DEBUG - PS got 8/10 updates (from Worker_4, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,259 - common - DEBUG - PS got 9/10 updates (from Worker_10, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,266 - common - DEBUG - PS got 10/10 updates (from Worker_8, 15/188 (15/1128), epoch 1/6)
2023-05-27 22:47:56,276 - common - DEBUG - PS updated model, global loss is 2.301337456703186, weights norm is 8.903803174147852
2023-05-27 22:47:56,865 - common - DEBUG - PS got 1/10 updates (from Worker_9, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,052 - common - DEBUG - PS got 2/10 updates (from Worker_7, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,106 - common - DEBUG - PS got 3/10 updates (from Worker_2, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,342 - common - DEBUG - PS got 4/10 updates (from Worker_3, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,346 - common - DEBUG - PS got 4/10 updates (from Worker_4, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,600 - common - DEBUG - PS got 6/10 updates (from Worker_1, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,712 - common - DEBUG - PS got 7/10 updates (from Worker_6, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,773 - common - DEBUG - PS got 8/10 updates (from Worker_8, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,781 - common - DEBUG - PS got 9/10 updates (from Worker_5, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,792 - common - DEBUG - PS got 9/10 updates (from Worker_10, 16/188 (16/1128), epoch 1/6)
2023-05-27 22:47:57,804 - common - DEBUG - PS updated model, global loss is 2.302330160140991, weights norm is 8.903790706343312
2023-05-27 22:47:58,618 - common - DEBUG - PS got 1/10 updates (from Worker_9, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:58,774 - common - DEBUG - PS got 2/10 updates (from Worker_7, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:58,936 - common - DEBUG - PS got 3/10 updates (from Worker_4, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:58,937 - common - DEBUG - PS got 3/10 updates (from Worker_10, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:58,958 - common - DEBUG - PS got 5/10 updates (from Worker_1, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:58,960 - common - DEBUG - PS got 5/10 updates (from Worker_6, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:58,974 - common - DEBUG - PS got 7/10 updates (from Worker_5, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:59,074 - common - DEBUG - PS got 8/10 updates (from Worker_3, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:59,106 - common - DEBUG - PS got 9/10 updates (from Worker_2, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:59,118 - common - DEBUG - PS got 10/10 updates (from Worker_8, 17/188 (17/1128), epoch 1/6)
2023-05-27 22:47:59,128 - common - DEBUG - PS updated model, global loss is 2.298285436630249, weights norm is 8.90379816234598
2023-05-27 22:48:00,052 - common - DEBUG - PS got 1/10 updates (from Worker_1, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,088 - common - DEBUG - PS got 2/10 updates (from Worker_2, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,096 - common - DEBUG - PS got 3/10 updates (from Worker_4, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,117 - common - DEBUG - PS got 4/10 updates (from Worker_10, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,236 - common - DEBUG - PS got 5/10 updates (from Worker_9, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,287 - common - DEBUG - PS got 6/10 updates (from Worker_3, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,301 - common - DEBUG - PS got 7/10 updates (from Worker_8, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,359 - common - DEBUG - PS got 8/10 updates (from Worker_6, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,411 - common - DEBUG - PS got 9/10 updates (from Worker_5, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,415 - common - DEBUG - PS got 10/10 updates (from Worker_7, 18/188 (18/1128), epoch 1/6)
2023-05-27 22:48:00,427 - common - DEBUG - PS updated model, global loss is 2.3016226530075072, weights norm is 8.903810771300707
2023-05-27 22:48:01,359 - common - DEBUG - PS got 1/10 updates (from Worker_1, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,476 - common - DEBUG - PS got 2/10 updates (from Worker_5, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,497 - common - DEBUG - PS got 3/10 updates (from Worker_9, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,533 - common - DEBUG - PS got 4/10 updates (from Worker_8, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,711 - common - DEBUG - PS got 5/10 updates (from Worker_10, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,758 - common - DEBUG - PS got 5/10 updates (from Worker_2, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,826 - common - DEBUG - PS got 7/10 updates (from Worker_6, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,866 - common - DEBUG - PS got 8/10 updates (from Worker_4, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,866 - common - DEBUG - PS got 8/10 updates (from Worker_3, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,870 - common - DEBUG - PS got 8/10 updates (from Worker_7, 19/188 (19/1128), epoch 1/6)
2023-05-27 22:48:01,884 - common - DEBUG - PS updated model, global loss is 2.301149535179138, weights norm is 8.903833731105722
2023-05-27 22:48:03,141 - common - DEBUG - PS got 1/10 updates (from Worker_6, 20/188 (20/1128), epoch 1/6)
2023-05-27 22:48:03,146 - common - DEBUG - PS got 1/10 updates (from Worker_7, 20/188 (20/1128), epoch 1/6)
