2023-05-28 11:48:47,350 - common - INFO - Starting synchronous SGD training with 5 workers
2023-05-28 11:48:47,377 - common - DEBUG - Worker_1 is working on a dataset of size 12000
2023-05-28 11:48:47,379 - common - DEBUG - Worker_3 is working on a dataset of size 12000
2023-05-28 11:48:47,378 - common - DEBUG - Worker_4 is working on a dataset of size 12000
2023-05-28 11:48:47,379 - common - DEBUG - Worker_5 is working on a dataset of size 12000
2023-05-28 11:48:47,380 - common - DEBUG - Worker_2 is working on a dataset of size 12000
2023-05-28 11:48:47,905 - common - DEBUG - PS got 1/5 updates (from Worker_4, 1/375 (1/2250), epoch 1/6)
2023-05-28 11:48:49,463 - common - DEBUG - PS got 3/5 updates (from Worker_2, 4/375 (4/2250), epoch 1/6)
2023-05-28 11:48:49,476 - common - DEBUG - PS got 4/5 updates (from Worker_4, 4/375 (4/2250), epoch 1/6)
2023-05-28 11:48:49,483 - common - DEBUG - PS got 5/5 updates (from Worker_1, 4/375 (4/2250), epoch 1/6)
2023-05-28 11:48:49,489 - common - DEBUG - PS updated model, global loss is 2.3049715995788573, weights norm is 8.867141977655795
2023-05-28 11:48:50,054 - common - DEBUG - PS got 1/5 updates (from Worker_4, 5/375 (5/2250), epoch 1/6)
2023-05-28 11:48:50,066 - common - DEBUG - PS got 2/5 updates (from Worker_5, 5/375 (5/2250), epoch 1/6)
2023-05-28 11:48:50,073 - common - DEBUG - PS got 3/5 updates (from Worker_2, 5/375 (5/2250), epoch 1/6)
2023-05-28 11:48:50,077 - common - DEBUG - PS got 4/5 updates (from Worker_3, 5/375 (5/2250), epoch 1/6)
2023-05-28 11:48:50,080 - common - DEBUG - PS got 5/5 updates (from Worker_1, 5/375 (5/2250), epoch 1/6)
2023-05-28 11:48:50,086 - common - DEBUG - PS updated model, global loss is 2.311600685119629, weights norm is 8.8671211207445
2023-05-28 11:48:50,129 - common - DEBUG - PS got 1/5 updates (from Worker_4, 6/375 (6/2250), epoch 1/6)
2023-05-28 11:48:50,297 - common - DEBUG - PS got 2/5 updates (from Worker_3, 6/375 (6/2250), epoch 1/6)
2023-05-28 11:48:50,323 - common - DEBUG - PS got 3/5 updates (from Worker_2, 6/375 (6/2250), epoch 1/6)
2023-05-28 11:48:50,324 - common - DEBUG - PS got 3/5 updates (from Worker_1, 6/375 (6/2250), epoch 1/6)
2023-05-28 11:48:50,324 - common - DEBUG - PS got 3/5 updates (from Worker_5, 6/375 (6/2250), epoch 1/6)
2023-05-28 11:48:50,332 - common - DEBUG - PS updated model, global loss is 2.306144428253174, weights norm is 8.86709530758873
2023-05-28 11:48:50,765 - common - DEBUG - PS got 1/5 updates (from Worker_4, 7/375 (7/2250), epoch 1/6)
2023-05-28 11:48:50,839 - common - DEBUG - PS got 2/5 updates (from Worker_2, 7/375 (7/2250), epoch 1/6)
2023-05-28 11:48:50,856 - common - DEBUG - PS got 3/5 updates (from Worker_5, 7/375 (7/2250), epoch 1/6)
2023-05-28 11:48:50,856 - common - DEBUG - PS got 3/5 updates (from Worker_1, 7/375 (7/2250), epoch 1/6)
2023-05-28 11:48:50,859 - common - DEBUG - PS got 4/5 updates (from Worker_3, 7/375 (7/2250), epoch 1/6)
2023-05-28 11:48:50,866 - common - DEBUG - PS updated model, global loss is 2.303551435470581, weights norm is 8.86707051811678
2023-05-28 11:48:50,922 - common - DEBUG - PS got 1/5 updates (from Worker_3, 8/375 (8/2250), epoch 1/6)
2023-05-28 11:48:51,384 - common - DEBUG - PS got 2/5 updates (from Worker_5, 8/375 (8/2250), epoch 1/6)
2023-05-28 11:48:51,392 - common - DEBUG - PS got 3/5 updates (from Worker_1, 8/375 (8/2250), epoch 1/6)
2023-05-28 11:48:51,393 - common - DEBUG - PS got 3/5 updates (from Worker_4, 8/375 (8/2250), epoch 1/6)
2023-05-28 11:48:51,399 - common - DEBUG - PS got 5/5 updates (from Worker_2, 8/375 (8/2250), epoch 1/6)
2023-05-28 11:48:51,406 - common - DEBUG - PS updated model, global loss is 2.296949768066406, weights norm is 8.867044786688272
2023-05-28 11:48:51,854 - common - DEBUG - PS got 1/5 updates (from Worker_1, 9/375 (9/2250), epoch 1/6)
2023-05-28 11:48:51,967 - common - DEBUG - PS got 2/5 updates (from Worker_2, 9/375 (9/2250), epoch 1/6)
2023-05-28 11:48:51,968 - common - DEBUG - PS got 2/5 updates (from Worker_5, 9/375 (9/2250), epoch 1/6)
2023-05-28 11:48:51,968 - common - DEBUG - PS got 2/5 updates (from Worker_4, 9/375 (9/2250), epoch 1/6)
2023-05-28 11:48:51,976 - common - DEBUG - PS got 4/5 updates (from Worker_3, 9/375 (9/2250), epoch 1/6)
2023-05-28 11:48:51,982 - common - DEBUG - PS updated model, global loss is 2.3105117797851564, weights norm is 8.867016068357513
2023-05-28 11:48:52,000 - common - DEBUG - PS got 1/5 updates (from Worker_2, 10/375 (10/2250), epoch 1/6)
2023-05-28 11:48:52,298 - common - DEBUG - PS got 2/5 updates (from Worker_5, 10/375 (10/2250), epoch 1/6)
2023-05-28 11:48:52,438 - common - DEBUG - PS got 3/5 updates (from Worker_1, 10/375 (10/2250), epoch 1/6)
2023-05-28 11:48:52,454 - common - DEBUG - PS got 4/5 updates (from Worker_3, 10/375 (10/2250), epoch 1/6)
2023-05-28 11:48:52,456 - common - DEBUG - PS got 5/5 updates (from Worker_4, 10/375 (10/2250), epoch 1/6)
2023-05-28 11:48:52,464 - common - DEBUG - PS updated model, global loss is 2.3032602787017824, weights norm is 8.866986305967318
2023-05-28 11:48:52,969 - common - DEBUG - PS got 1/5 updates (from Worker_3, 11/375 (11/2250), epoch 1/6)
2023-05-28 11:48:53,040 - common - DEBUG - PS got 2/5 updates (from Worker_1, 11/375 (11/2250), epoch 1/6)
2023-05-28 11:48:53,061 - common - DEBUG - PS got 3/5 updates (from Worker_4, 11/375 (11/2250), epoch 1/6)
2023-05-28 11:48:53,072 - common - DEBUG - PS got 4/5 updates (from Worker_2, 11/375 (11/2250), epoch 1/6)
2023-05-28 11:48:53,074 - common - DEBUG - PS got 4/5 updates (from Worker_5, 11/375 (11/2250), epoch 1/6)
2023-05-28 11:48:53,081 - common - DEBUG - PS updated model, global loss is 2.2975683212280273, weights norm is 8.866963351580408
2023-05-28 11:48:53,143 - common - DEBUG - PS got 1/5 updates (from Worker_2, 12/375 (12/2250), epoch 1/6)
2023-05-28 11:48:53,574 - common - DEBUG - PS got 2/5 updates (from Worker_1, 12/375 (12/2250), epoch 1/6)
2023-05-28 11:48:53,589 - common - DEBUG - PS got 3/5 updates (from Worker_4, 12/375 (12/2250), epoch 1/6)
2023-05-28 11:48:53,627 - common - DEBUG - PS got 4/5 updates (from Worker_5, 12/375 (12/2250), epoch 1/6)
2023-05-28 11:48:53,631 - common - DEBUG - PS got 5/5 updates (from Worker_3, 12/375 (12/2250), epoch 1/6)
2023-05-28 11:48:53,636 - common - DEBUG - PS updated model, global loss is 2.3036970138549804, weights norm is 8.866943102124
2023-05-28 11:48:53,670 - common - DEBUG - PS got 1/5 updates (from Worker_2, 13/375 (13/2250), epoch 1/6)
2023-05-28 11:48:54,091 - common - DEBUG - PS got 2/5 updates (from Worker_1, 13/375 (13/2250), epoch 1/6)
2023-05-28 11:48:54,096 - common - DEBUG - PS got 2/5 updates (from Worker_3, 13/375 (13/2250), epoch 1/6)
2023-05-28 11:48:54,098 - common - DEBUG - PS got 3/5 updates (from Worker_5, 13/375 (13/2250), epoch 1/6)
2023-05-28 11:48:54,104 - common - DEBUG - PS got 5/5 updates (from Worker_4, 13/375 (13/2250), epoch 1/6)
2023-05-28 11:48:54,109 - common - DEBUG - PS updated model, global loss is 2.298219680786133, weights norm is 8.866927411131948
2023-05-28 11:48:54,142 - common - DEBUG - PS got 1/5 updates (from Worker_1, 14/375 (14/2250), epoch 1/6)
2023-05-28 11:48:54,560 - common - DEBUG - PS got 2/5 updates (from Worker_2, 14/375 (14/2250), epoch 1/6)
2023-05-28 11:48:54,589 - common - DEBUG - PS got 3/5 updates (from Worker_3, 14/375 (14/2250), epoch 1/6)
2023-05-28 11:48:54,609 - common - DEBUG - PS got 4/5 updates (from Worker_5, 14/375 (14/2250), epoch 1/6)
2023-05-28 11:48:54,611 - common - DEBUG - PS got 5/5 updates (from Worker_4, 14/375 (14/2250), epoch 1/6)
2023-05-28 11:48:54,616 - common - DEBUG - PS updated model, global loss is 2.3041366577148437, weights norm is 8.866914746850195
2023-05-28 11:48:54,635 - common - DEBUG - PS got 1/5 updates (from Worker_2, 15/375 (15/2250), epoch 1/6)
2023-05-28 11:48:54,724 - common - DEBUG - PS got 2/5 updates (from Worker_1, 15/375 (15/2250), epoch 1/6)
2023-05-28 11:48:54,773 - common - DEBUG - PS got 3/5 updates (from Worker_4, 15/375 (15/2250), epoch 1/6)
2023-05-28 11:48:54,787 - common - DEBUG - PS got 4/5 updates (from Worker_3, 15/375 (15/2250), epoch 1/6)
2023-05-28 11:48:54,791 - common - DEBUG - PS got 5/5 updates (from Worker_5, 15/375 (15/2250), epoch 1/6)
2023-05-28 11:48:54,796 - common - DEBUG - PS updated model, global loss is 2.298462438583374, weights norm is 8.866906421405776
2023-05-28 11:48:55,228 - common - DEBUG - PS got 1/5 updates (from Worker_5, 16/375 (16/2250), epoch 1/6)
2023-05-28 11:48:55,238 - common - DEBUG - PS got 2/5 updates (from Worker_3, 16/375 (16/2250), epoch 1/6)
2023-05-28 11:48:55,322 - common - DEBUG - PS got 3/5 updates (from Worker_1, 16/375 (16/2250), epoch 1/6)
2023-05-28 11:48:55,322 - common - DEBUG - PS got 3/5 updates (from Worker_4, 16/375 (16/2250), epoch 1/6)
2023-05-28 11:48:55,328 - common - DEBUG - PS got 4/5 updates (from Worker_2, 16/375 (16/2250), epoch 1/6)
2023-05-28 11:48:55,335 - common - DEBUG - PS updated model, global loss is 2.306242752075195, weights norm is 8.866903605758017
2023-05-28 11:48:55,873 - common - DEBUG - PS got 1/5 updates (from Worker_2, 17/375 (17/2250), epoch 1/6)
2023-05-28 11:48:55,902 - common - DEBUG - PS got 2/5 updates (from Worker_4, 17/375 (17/2250), epoch 1/6)
2023-05-28 11:48:55,937 - common - DEBUG - PS got 3/5 updates (from Worker_1, 17/375 (17/2250), epoch 1/6)
2023-05-28 11:48:55,957 - common - DEBUG - PS got 4/5 updates (from Worker_3, 17/375 (17/2250), epoch 1/6)
2023-05-28 11:48:55,960 - common - DEBUG - PS got 5/5 updates (from Worker_5, 17/375 (17/2250), epoch 1/6)
2023-05-28 11:48:55,969 - common - DEBUG - PS updated model, global loss is 2.2974072456359864, weights norm is 8.866905051148962
2023-05-28 11:48:56,493 - common - DEBUG - PS got 1/5 updates (from Worker_4, 18/375 (18/2250), epoch 1/6)
2023-05-28 11:48:56,545 - common - DEBUG - PS got 2/5 updates (from Worker_2, 18/375 (18/2250), epoch 1/6)
2023-05-28 11:48:56,562 - common - DEBUG - PS got 3/5 updates (from Worker_3, 18/375 (18/2250), epoch 1/6)
2023-05-28 11:48:56,613 - common - DEBUG - PS got 4/5 updates (from Worker_5, 18/375 (18/2250), epoch 1/6)
2023-05-28 11:48:56,614 - common - DEBUG - PS got 4/5 updates (from Worker_1, 18/375 (18/2250), epoch 1/6)
2023-05-28 11:48:56,620 - common - DEBUG - PS updated model, global loss is 2.2989791870117187, weights norm is 8.866907911999292
2023-05-28 11:48:56,816 - common - DEBUG - PS got 1/5 updates (from Worker_5, 19/375 (19/2250), epoch 1/6)
2023-05-28 11:48:57,074 - common - DEBUG - PS got 2/5 updates (from Worker_3, 19/375 (19/2250), epoch 1/6)
2023-05-28 11:48:57,085 - common - DEBUG - PS got 3/5 updates (from Worker_1, 19/375 (19/2250), epoch 1/6)
2023-05-28 11:48:57,105 - common - DEBUG - PS got 4/5 updates (from Worker_2, 19/375 (19/2250), epoch 1/6)
2023-05-28 11:48:57,135 - common - DEBUG - PS got 5/5 updates (from Worker_4, 19/375 (19/2250), epoch 1/6)
2023-05-28 11:48:57,139 - common - DEBUG - PS updated model, global loss is 2.2951213836669924, weights norm is 8.86692275814288
2023-05-28 11:48:57,715 - common - DEBUG - PS got 1/5 updates (from Worker_2, 20/375 (20/2250), epoch 1/6)
2023-05-28 11:48:57,724 - common - DEBUG - PS got 2/5 updates (from Worker_1, 20/375 (20/2250), epoch 1/6)
2023-05-28 11:48:57,738 - common - DEBUG - PS got 3/5 updates (from Worker_5, 20/375 (20/2250), epoch 1/6)
2023-05-28 11:48:57,745 - common - DEBUG - PS got 4/5 updates (from Worker_4, 20/375 (20/2250), epoch 1/6)
2023-05-28 11:48:57,749 - common - DEBUG - PS got 4/5 updates (from Worker_3, 20/375 (20/2250), epoch 1/6)
2023-05-28 11:48:57,758 - common - DEBUG - PS updated model, global loss is 2.3101565837860107, weights norm is 8.866932763590608
2023-05-28 11:48:58,314 - common - DEBUG - PS got 1/5 updates (from Worker_3, 21/375 (21/2250), epoch 1/6)
2023-05-28 11:48:58,333 - common - DEBUG - PS got 2/5 updates (from Worker_1, 21/375 (21/2250), epoch 1/6)
2023-05-28 11:48:58,345 - common - DEBUG - PS got 3/5 updates (from Worker_2, 21/375 (21/2250), epoch 1/6)
2023-05-28 11:48:58,347 - common - DEBUG - PS got 3/5 updates (from Worker_5, 21/375 (21/2250), epoch 1/6)
2023-05-28 11:48:58,352 - common - DEBUG - PS got 3/5 updates (from Worker_4, 21/375 (21/2250), epoch 1/6)
2023-05-28 11:48:58,362 - common - DEBUG - PS updated model, global loss is 2.2971498489379885, weights norm is 8.866952156260941
2023-05-28 11:48:58,465 - common - DEBUG - PS got 1/5 updates (from Worker_4, 22/375 (22/2250), epoch 1/6)
2023-05-28 11:48:58,870 - common - DEBUG - PS got 2/5 updates (from Worker_5, 22/375 (22/2250), epoch 1/6)
2023-05-28 11:48:58,871 - common - DEBUG - PS got 2/5 updates (from Worker_2, 22/375 (22/2250), epoch 1/6)
2023-05-28 11:48:58,879 - common - DEBUG - PS got 3/5 updates (from Worker_3, 22/375 (22/2250), epoch 1/6)
2023-05-28 11:48:58,884 - common - DEBUG - PS got 5/5 updates (from Worker_1, 22/375 (22/2250), epoch 1/6)
2023-05-28 11:48:58,891 - common - DEBUG - PS updated model, global loss is 2.303416299819946, weights norm is 8.866971994911871
2023-05-28 11:48:59,490 - common - DEBUG - PS got 1/5 updates (from Worker_2, 23/375 (23/2250), epoch 1/6)
2023-05-28 11:48:59,515 - common - DEBUG - PS got 2/5 updates (from Worker_4, 23/375 (23/2250), epoch 1/6)
2023-05-28 11:48:59,523 - common - DEBUG - PS got 3/5 updates (from Worker_5, 23/375 (23/2250), epoch 1/6)
2023-05-28 11:48:59,532 - common - DEBUG - PS got 4/5 updates (from Worker_3, 23/375 (23/2250), epoch 1/6)
2023-05-28 11:48:59,536 - common - DEBUG - PS got 5/5 updates (from Worker_1, 23/375 (23/2250), epoch 1/6)
2023-05-28 11:48:59,540 - common - DEBUG - PS updated model, global loss is 2.303041172027588, weights norm is 8.866994460673444
2023-05-28 11:48:59,597 - common - DEBUG - PS got 1/5 updates (from Worker_3, 24/375 (24/2250), epoch 1/6)
2023-05-28 11:48:59,621 - common - DEBUG - PS got 2/5 updates (from Worker_1, 24/375 (24/2250), epoch 1/6)
2023-05-28 11:48:59,721 - common - DEBUG - PS got 3/5 updates (from Worker_5, 24/375 (24/2250), epoch 1/6)
2023-05-28 11:48:59,733 - common - DEBUG - PS got 4/5 updates (from Worker_4, 24/375 (24/2250), epoch 1/6)
2023-05-28 11:48:59,759 - common - DEBUG - PS got 5/5 updates (from Worker_2, 24/375 (24/2250), epoch 1/6)
2023-05-28 11:48:59,766 - common - DEBUG - PS updated model, global loss is 2.2999494552612303, weights norm is 8.867024406231055
2023-05-28 11:48:59,781 - common - DEBUG - PS got 1/5 updates (from Worker_1, 25/375 (25/2250), epoch 1/6)
2023-05-28 11:49:00,289 - common - DEBUG - PS got 2/5 updates (from Worker_4, 25/375 (25/2250), epoch 1/6)
2023-05-28 11:49:00,295 - common - DEBUG - PS got 3/5 updates (from Worker_5, 25/375 (25/2250), epoch 1/6)
2023-05-28 11:49:00,304 - common - DEBUG - PS got 4/5 updates (from Worker_2, 25/375 (25/2250), epoch 1/6)
2023-05-28 11:49:00,337 - common - DEBUG - PS got 5/5 updates (from Worker_3, 25/375 (25/2250), epoch 1/6)
2023-05-28 11:49:00,342 - common - DEBUG - PS updated model, global loss is 2.300358772277832, weights norm is 8.867058579463704
2023-05-28 11:49:00,731 - common - DEBUG - PS got 1/5 updates (from Worker_1, 26/375 (26/2250), epoch 1/6)
2023-05-28 11:49:00,812 - common - DEBUG - PS got 2/5 updates (from Worker_2, 26/375 (26/2250), epoch 1/6)
2023-05-28 11:49:00,825 - common - DEBUG - PS got 3/5 updates (from Worker_4, 26/375 (26/2250), epoch 1/6)
2023-05-28 11:49:00,866 - common - DEBUG - PS got 4/5 updates (from Worker_5, 26/375 (26/2250), epoch 1/6)
2023-05-28 11:49:00,871 - common - DEBUG - PS got 5/5 updates (from Worker_3, 26/375 (26/2250), epoch 1/6)
2023-05-28 11:49:00,875 - common - DEBUG - PS updated model, global loss is 2.298459529876709, weights norm is 8.867102871262524
2023-05-28 11:49:00,977 - common - DEBUG - PS got 1/5 updates (from Worker_3, 27/375 (27/2250), epoch 1/6)
2023-05-28 11:49:01,265 - common - DEBUG - PS got 2/5 updates (from Worker_2, 27/375 (27/2250), epoch 1/6)
2023-05-28 11:49:01,321 - common - DEBUG - PS got 3/5 updates (from Worker_1, 27/375 (27/2250), epoch 1/6)
2023-05-28 11:49:01,406 - common - DEBUG - PS got 4/5 updates (from Worker_4, 27/375 (27/2250), epoch 1/6)
2023-05-28 11:49:01,411 - common - DEBUG - PS got 5/5 updates (from Worker_5, 27/375 (27/2250), epoch 1/6)
2023-05-28 11:49:01,418 - common - DEBUG - PS updated model, global loss is 2.296786594390869, weights norm is 8.867155235061606
2023-05-28 11:49:01,715 - common - DEBUG - PS got 1/5 updates (from Worker_1, 28/375 (28/2250), epoch 1/6)
2023-05-28 11:49:02,006 - common - DEBUG - PS got 2/5 updates (from Worker_5, 28/375 (28/2250), epoch 1/6)
2023-05-28 11:49:02,024 - common - DEBUG - PS got 3/5 updates (from Worker_2, 28/375 (28/2250), epoch 1/6)
2023-05-28 11:49:02,035 - common - DEBUG - PS got 4/5 updates (from Worker_3, 28/375 (28/2250), epoch 1/6)
2023-05-28 11:49:02,037 - common - DEBUG - PS got 5/5 updates (from Worker_4, 28/375 (28/2250), epoch 1/6)
2023-05-28 11:49:02,042 - common - DEBUG - PS updated model, global loss is 2.3026173591613768, weights norm is 8.867213060679278
2023-05-28 11:49:02,066 - common - DEBUG - PS got 1/5 updates (from Worker_4, 29/375 (29/2250), epoch 1/6)
2023-05-28 11:49:02,077 - common - DEBUG - PS got 2/5 updates (from Worker_2, 29/375 (29/2250), epoch 1/6)
2023-05-28 11:49:02,457 - common - DEBUG - PS got 3/5 updates (from Worker_1, 29/375 (29/2250), epoch 1/6)
2023-05-28 11:49:02,466 - common - DEBUG - PS got 4/5 updates (from Worker_5, 29/375 (29/2250), epoch 1/6)
2023-05-28 11:49:02,469 - common - DEBUG - PS got 5/5 updates (from Worker_3, 29/375 (29/2250), epoch 1/6)
2023-05-28 11:49:02,474 - common - DEBUG - PS updated model, global loss is 2.3036949634552, weights norm is 8.86727141418118
2023-05-28 11:49:02,496 - common - DEBUG - PS got 1/5 updates (from Worker_1, 30/375 (30/2250), epoch 1/6)
2023-05-28 11:49:02,503 - common - DEBUG - PS got 1/5 updates (from Worker_4, 30/375 (30/2250), epoch 1/6)
2023-05-28 11:49:02,536 - common - DEBUG - PS got 3/5 updates (from Worker_5, 30/375 (30/2250), epoch 1/6)
2023-05-28 11:49:02,569 - common - DEBUG - PS got 4/5 updates (from Worker_3, 30/375 (30/2250), epoch 1/6)
2023-05-28 11:49:02,582 - common - DEBUG - PS got 5/5 updates (from Worker_2, 30/375 (30/2250), epoch 1/6)
2023-05-28 11:49:02,588 - common - DEBUG - PS updated model, global loss is 2.302075958251953, weights norm is 8.867334313132949
2023-05-28 11:49:02,633 - common - DEBUG - PS got 1/5 updates (from Worker_5, 31/375 (31/2250), epoch 1/6)
2023-05-28 11:49:02,962 - common - DEBUG - PS got 2/5 updates (from Worker_4, 31/375 (31/2250), epoch 1/6)
2023-05-28 11:49:03,056 - common - DEBUG - PS got 3/5 updates (from Worker_2, 31/375 (31/2250), epoch 1/6)
2023-05-28 11:49:03,061 - common - DEBUG - PS got 4/5 updates (from Worker_1, 31/375 (31/2250), epoch 1/6)
2023-05-28 11:49:03,064 - common - DEBUG - PS got 5/5 updates (from Worker_3, 31/375 (31/2250), epoch 1/6)
2023-05-28 11:49:03,068 - common - DEBUG - PS updated model, global loss is 2.302394962310791, weights norm is 8.867401536924358
2023-05-28 11:49:03,606 - common - DEBUG - PS got 1/5 updates (from Worker_1, 32/375 (32/2250), epoch 1/6)
2023-05-28 11:49:03,623 - common - DEBUG - PS got 2/5 updates (from Worker_4, 32/375 (32/2250), epoch 1/6)
2023-05-28 11:49:03,627 - common - DEBUG - PS got 2/5 updates (from Worker_3, 32/375 (32/2250), epoch 1/6)
2023-05-28 11:49:03,646 - common - DEBUG - PS got 4/5 updates (from Worker_2, 32/375 (32/2250), epoch 1/6)
2023-05-28 11:49:03,654 - common - DEBUG - PS got 5/5 updates (from Worker_5, 32/375 (32/2250), epoch 1/6)
2023-05-28 11:49:03,658 - common - DEBUG - PS updated model, global loss is 2.2975669384002684, weights norm is 8.867473894108544
2023-05-28 11:49:03,854 - common - DEBUG - PS got 1/5 updates (from Worker_3, 33/375 (33/2250), epoch 1/6)
2023-05-28 11:49:03,879 - common - DEBUG - PS got 2/5 updates (from Worker_2, 33/375 (33/2250), epoch 1/6)
2023-05-28 11:49:03,980 - common - DEBUG - PS got 3/5 updates (from Worker_4, 33/375 (33/2250), epoch 1/6)
2023-05-28 11:49:04,079 - common - DEBUG - PS got 4/5 updates (from Worker_1, 33/375 (33/2250), epoch 1/6)
2023-05-28 11:49:04,085 - common - DEBUG - PS got 5/5 updates (from Worker_5, 33/375 (33/2250), epoch 1/6)
2023-05-28 11:49:04,092 - common - DEBUG - PS updated model, global loss is 2.297824811935425, weights norm is 8.867554868964683
2023-05-28 11:49:04,712 - common - DEBUG - PS got 1/5 updates (from Worker_3, 34/375 (34/2250), epoch 1/6)
2023-05-28 11:49:04,722 - common - DEBUG - PS got 2/5 updates (from Worker_1, 34/375 (34/2250), epoch 1/6)
2023-05-28 11:49:04,765 - common - DEBUG - PS got 3/5 updates (from Worker_4, 34/375 (34/2250), epoch 1/6)
2023-05-28 11:49:04,783 - common - DEBUG - PS got 4/5 updates (from Worker_5, 34/375 (34/2250), epoch 1/6)
2023-05-28 11:49:04,791 - common - DEBUG - PS got 5/5 updates (from Worker_2, 34/375 (34/2250), epoch 1/6)
2023-05-28 11:49:04,796 - common - DEBUG - PS updated model, global loss is 2.3000030517578125, weights norm is 8.867639580041386
2023-05-28 11:49:05,309 - common - DEBUG - PS got 1/5 updates (from Worker_4, 35/375 (35/2250), epoch 1/6)
2023-05-28 11:49:05,397 - common - DEBUG - PS got 2/5 updates (from Worker_1, 35/375 (35/2250), epoch 1/6)
2023-05-28 11:49:05,405 - common - DEBUG - PS got 3/5 updates (from Worker_2, 35/375 (35/2250), epoch 1/6)
2023-05-28 11:49:05,413 - common - DEBUG - PS got 4/5 updates (from Worker_3, 35/375 (35/2250), epoch 1/6)
2023-05-28 11:49:05,416 - common - DEBUG - PS got 5/5 updates (from Worker_5, 35/375 (35/2250), epoch 1/6)
2023-05-28 11:49:05,421 - common - DEBUG - PS updated model, global loss is 2.3010934829711913, weights norm is 8.867734473299008
2023-05-28 11:49:06,025 - common - DEBUG - PS got 1/5 updates (from Worker_5, 36/375 (36/2250), epoch 1/6)
2023-05-28 11:49:06,045 - common - DEBUG - PS got 2/5 updates (from Worker_2, 36/375 (36/2250), epoch 1/6)
2023-05-28 11:49:06,048 - common - DEBUG - PS got 3/5 updates (from Worker_3, 36/375 (36/2250), epoch 1/6)
2023-05-28 11:49:06,080 - common - DEBUG - PS got 4/5 updates (from Worker_1, 36/375 (36/2250), epoch 1/6)
2023-05-28 11:49:06,086 - common - DEBUG - PS got 5/5 updates (from Worker_4, 36/375 (36/2250), epoch 1/6)
2023-05-28 11:49:06,092 - common - DEBUG - PS updated model, global loss is 2.2962411403656007, weights norm is 8.867836523289531
2023-05-28 11:49:06,645 - common - DEBUG - PS got 1/5 updates (from Worker_1, 37/375 (37/2250), epoch 1/6)
2023-05-28 11:49:06,652 - common - DEBUG - PS got 2/5 updates (from Worker_3, 37/375 (37/2250), epoch 1/6)
2023-05-28 11:49:06,753 - common - DEBUG - PS got 3/5 updates (from Worker_5, 37/375 (37/2250), epoch 1/6)
