2023-05-28 13:01:56,252 - common - INFO - Starting synchronous SGD training with 10 workers
2023-05-28 13:01:56,697 - common - DEBUG - Worker_1 is working on a dataset of size 6000
2023-05-28 13:01:56,800 - common - DEBUG - Worker_2 is working on a dataset of size 6000
2023-05-28 13:01:56,963 - common - DEBUG - Worker_3 is working on a dataset of size 6000
2023-05-28 13:01:57,353 - common - DEBUG - Worker_4 is working on a dataset of size 6000
2023-05-28 13:01:57,404 - common - DEBUG - PS got 1/10 updates (from Worker_1, 1/188 (1/1128), epoch 1/6)
2023-05-28 13:02:06,914 - common - DEBUG - PS got 7/10 updates (from Worker_5, 7/188 (7/1128), epoch 1/6)
2023-05-28 13:02:06,921 - common - DEBUG - PS got 8/10 updates (from Worker_9, 7/188 (7/1128), epoch 1/6)
2023-05-28 13:02:07,008 - common - DEBUG - PS got 10/10 updates (from Worker_10, 7/188 (7/1128), epoch 1/6)
2023-05-28 13:02:07,018 - common - DEBUG - PS updated model, global loss is 2.303943467140198, weights norm is 8.889868319895198
2023-05-28 13:02:07,892 - common - DEBUG - PS got 1/10 updates (from Worker_5, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:07,964 - common - DEBUG - PS got 2/10 updates (from Worker_7, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:07,967 - common - DEBUG - PS got 2/10 updates (from Worker_6, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,099 - common - DEBUG - PS got 4/10 updates (from Worker_3, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,268 - common - DEBUG - PS got 5/10 updates (from Worker_2, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,297 - common - DEBUG - PS got 6/10 updates (from Worker_10, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,373 - common - DEBUG - PS got 7/10 updates (from Worker_4, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,382 - common - DEBUG - PS got 8/10 updates (from Worker_9, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,473 - common - DEBUG - PS got 9/10 updates (from Worker_1, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,480 - common - DEBUG - PS got 10/10 updates (from Worker_8, 8/188 (8/1128), epoch 1/6)
2023-05-28 13:02:08,509 - common - DEBUG - PS updated model, global loss is 2.3035534381866456, weights norm is 8.889865028919717
2023-05-28 13:02:09,494 - common - DEBUG - PS got 1/10 updates (from Worker_3, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,514 - common - DEBUG - PS got 2/10 updates (from Worker_1, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,534 - common - DEBUG - PS got 3/10 updates (from Worker_2, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,836 - common - DEBUG - PS got 4/10 updates (from Worker_6, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,850 - common - DEBUG - PS got 5/10 updates (from Worker_5, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,858 - common - DEBUG - PS got 6/10 updates (from Worker_4, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,865 - common - DEBUG - PS got 7/10 updates (from Worker_9, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,878 - common - DEBUG - PS got 8/10 updates (from Worker_7, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,881 - common - DEBUG - PS got 8/10 updates (from Worker_8, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,892 - common - DEBUG - PS got 10/10 updates (from Worker_10, 9/188 (9/1128), epoch 1/6)
2023-05-28 13:02:09,904 - common - DEBUG - PS updated model, global loss is 2.3023682832717896, weights norm is 8.889869790885252
2023-05-28 13:02:10,683 - common - DEBUG - PS got 1/10 updates (from Worker_4, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:10,894 - common - DEBUG - PS got 2/10 updates (from Worker_5, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:10,973 - common - DEBUG - PS got 3/10 updates (from Worker_9, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:10,991 - common - DEBUG - PS got 4/10 updates (from Worker_2, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:10,998 - common - DEBUG - PS got 4/10 updates (from Worker_7, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:11,011 - common - DEBUG - PS got 4/10 updates (from Worker_1, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:11,099 - common - DEBUG - PS got 7/10 updates (from Worker_10, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:11,129 - common - DEBUG - PS got 8/10 updates (from Worker_8, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:11,130 - common - DEBUG - PS got 8/10 updates (from Worker_6, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:11,140 - common - DEBUG - PS got 10/10 updates (from Worker_3, 10/188 (10/1128), epoch 1/6)
2023-05-28 13:02:11,255 - common - DEBUG - PS updated model, global loss is 2.3019590854644774, weights norm is 8.889883283659874
2023-05-28 13:02:11,568 - common - DEBUG - PS got 1/10 updates (from Worker_4, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:11,853 - common - DEBUG - PS got 2/10 updates (from Worker_7, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,121 - common - DEBUG - PS got 3/10 updates (from Worker_5, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,150 - common - DEBUG - PS got 4/10 updates (from Worker_2, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,182 - common - DEBUG - PS got 5/10 updates (from Worker_9, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,265 - common - DEBUG - PS got 6/10 updates (from Worker_10, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,275 - common - DEBUG - PS got 6/10 updates (from Worker_3, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,281 - common - DEBUG - PS got 8/10 updates (from Worker_6, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,289 - common - DEBUG - PS got 9/10 updates (from Worker_1, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,298 - common - DEBUG - PS got 10/10 updates (from Worker_8, 11/188 (11/1128), epoch 1/6)
2023-05-28 13:02:12,336 - common - DEBUG - PS updated model, global loss is 2.301991009712219, weights norm is 8.889900459343133
2023-05-28 13:02:13,294 - common - DEBUG - PS got 1/10 updates (from Worker_7, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,302 - common - DEBUG - PS got 2/10 updates (from Worker_9, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,315 - common - DEBUG - PS got 2/10 updates (from Worker_3, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,356 - common - DEBUG - PS got 4/10 updates (from Worker_10, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,441 - common - DEBUG - PS got 5/10 updates (from Worker_1, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,585 - common - DEBUG - PS got 6/10 updates (from Worker_2, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,603 - common - DEBUG - PS got 6/10 updates (from Worker_6, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,603 - common - DEBUG - PS got 6/10 updates (from Worker_4, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,608 - common - DEBUG - PS got 7/10 updates (from Worker_5, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,617 - common - DEBUG - PS got 10/10 updates (from Worker_8, 12/188 (12/1128), epoch 1/6)
2023-05-28 13:02:13,640 - common - DEBUG - PS updated model, global loss is 2.3015117168426515, weights norm is 8.889929525102055
2023-05-28 13:02:14,632 - common - DEBUG - PS got 1/10 updates (from Worker_7, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,650 - common - DEBUG - PS got 2/10 updates (from Worker_5, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,759 - common - DEBUG - PS got 3/10 updates (from Worker_10, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,822 - common - DEBUG - PS got 4/10 updates (from Worker_1, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,876 - common - DEBUG - PS got 5/10 updates (from Worker_8, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,917 - common - DEBUG - PS got 6/10 updates (from Worker_6, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,918 - common - DEBUG - PS got 6/10 updates (from Worker_3, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,934 - common - DEBUG - PS got 8/10 updates (from Worker_4, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,959 - common - DEBUG - PS got 9/10 updates (from Worker_9, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,966 - common - DEBUG - PS got 10/10 updates (from Worker_2, 13/188 (13/1128), epoch 1/6)
2023-05-28 13:02:14,976 - common - DEBUG - PS updated model, global loss is 2.3010741233825684, weights norm is 8.889964229654273
2023-05-28 13:02:15,931 - common - DEBUG - PS got 1/10 updates (from Worker_1, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,073 - common - DEBUG - PS got 2/10 updates (from Worker_7, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,408 - common - DEBUG - PS got 3/10 updates (from Worker_6, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,434 - common - DEBUG - PS got 4/10 updates (from Worker_3, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,448 - common - DEBUG - PS got 5/10 updates (from Worker_4, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,494 - common - DEBUG - PS got 6/10 updates (from Worker_2, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,499 - common - DEBUG - PS got 6/10 updates (from Worker_8, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,584 - common - DEBUG - PS got 8/10 updates (from Worker_9, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,587 - common - DEBUG - PS got 8/10 updates (from Worker_5, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,601 - common - DEBUG - PS got 10/10 updates (from Worker_10, 14/188 (14/1128), epoch 1/6)
2023-05-28 13:02:16,615 - common - DEBUG - PS updated model, global loss is 2.3009844064712524, weights norm is 8.890007128542994
2023-05-28 13:02:17,525 - common - DEBUG - PS got 1/10 updates (from Worker_1, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,539 - common - DEBUG - PS got 2/10 updates (from Worker_7, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,590 - common - DEBUG - PS got 3/10 updates (from Worker_9, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,742 - common - DEBUG - PS got 4/10 updates (from Worker_6, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,746 - common - DEBUG - PS got 4/10 updates (from Worker_4, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,806 - common - DEBUG - PS got 6/10 updates (from Worker_2, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,807 - common - DEBUG - PS got 6/10 updates (from Worker_3, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,866 - common - DEBUG - PS got 8/10 updates (from Worker_5, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,893 - common - DEBUG - PS got 9/10 updates (from Worker_10, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,962 - common - DEBUG - PS got 10/10 updates (from Worker_8, 15/188 (15/1128), epoch 1/6)
2023-05-28 13:02:17,990 - common - DEBUG - PS updated model, global loss is 2.299506998062134, weights norm is 8.890059714970052
2023-05-28 13:02:18,788 - common - DEBUG - PS got 1/10 updates (from Worker_4, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:18,957 - common - DEBUG - PS got 2/10 updates (from Worker_1, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,002 - common - DEBUG - PS got 3/10 updates (from Worker_3, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,047 - common - DEBUG - PS got 4/10 updates (from Worker_10, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,192 - common - DEBUG - PS got 5/10 updates (from Worker_7, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,193 - common - DEBUG - PS got 5/10 updates (from Worker_9, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,394 - common - DEBUG - PS got 7/10 updates (from Worker_8, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,416 - common - DEBUG - PS got 8/10 updates (from Worker_6, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,500 - common - DEBUG - PS got 9/10 updates (from Worker_5, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,529 - common - DEBUG - PS got 10/10 updates (from Worker_2, 16/188 (16/1128), epoch 1/6)
2023-05-28 13:02:19,541 - common - DEBUG - PS updated model, global loss is 2.2981805086135862, weights norm is 8.890125956161569
2023-05-28 13:02:20,435 - common - DEBUG - PS got 1/10 updates (from Worker_1, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,519 - common - DEBUG - PS got 2/10 updates (from Worker_2, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,548 - common - DEBUG - PS got 3/10 updates (from Worker_6, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,549 - common - DEBUG - PS got 3/10 updates (from Worker_5, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,566 - common - DEBUG - PS got 5/10 updates (from Worker_3, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,569 - common - DEBUG - PS got 5/10 updates (from Worker_9, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,578 - common - DEBUG - PS got 5/10 updates (from Worker_10, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,654 - common - DEBUG - PS got 8/10 updates (from Worker_7, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,671 - common - DEBUG - PS got 9/10 updates (from Worker_4, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,672 - common - DEBUG - PS got 9/10 updates (from Worker_8, 17/188 (17/1128), epoch 1/6)
2023-05-28 13:02:20,686 - common - DEBUG - PS updated model, global loss is 2.2983962297439575, weights norm is 8.890204380992973
2023-05-28 13:02:21,436 - common - DEBUG - PS got 1/10 updates (from Worker_1, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:21,589 - common - DEBUG - PS got 2/10 updates (from Worker_6, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:21,666 - common - DEBUG - PS got 3/10 updates (from Worker_7, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:21,798 - common - DEBUG - PS got 4/10 updates (from Worker_10, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:21,799 - common - DEBUG - PS got 4/10 updates (from Worker_3, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:21,923 - common - DEBUG - PS got 6/10 updates (from Worker_4, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:22,004 - common - DEBUG - PS got 7/10 updates (from Worker_5, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:22,097 - common - DEBUG - PS got 8/10 updates (from Worker_2, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:22,119 - common - DEBUG - PS got 9/10 updates (from Worker_9, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:22,128 - common - DEBUG - PS got 10/10 updates (from Worker_8, 18/188 (18/1128), epoch 1/6)
2023-05-28 13:02:22,145 - common - DEBUG - PS updated model, global loss is 2.2975338220596315, weights norm is 8.890294301967712
2023-05-28 13:02:23,077 - common - DEBUG - PS got 1/10 updates (from Worker_10, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,137 - common - DEBUG - PS got 2/10 updates (from Worker_7, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,260 - common - DEBUG - PS got 3/10 updates (from Worker_9, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,317 - common - DEBUG - PS got 4/10 updates (from Worker_1, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,385 - common - DEBUG - PS got 5/10 updates (from Worker_4, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,387 - common - DEBUG - PS got 5/10 updates (from Worker_8, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,420 - common - DEBUG - PS got 7/10 updates (from Worker_6, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,421 - common - DEBUG - PS got 7/10 updates (from Worker_2, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,476 - common - DEBUG - PS got 9/10 updates (from Worker_3, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,491 - common - DEBUG - PS got 10/10 updates (from Worker_5, 19/188 (19/1128), epoch 1/6)
2023-05-28 13:02:23,504 - common - DEBUG - PS updated model, global loss is 2.2977524757385255, weights norm is 8.890394346532437
2023-05-28 13:02:24,414 - common - DEBUG - PS got 1/10 updates (from Worker_1, 20/188 (20/1128), epoch 1/6)
2023-05-28 13:02:24,516 - common - DEBUG - PS got 2/10 updates (from Worker_2, 20/188 (20/1128), epoch 1/6)
2023-05-28 13:02:24,519 - common - DEBUG - PS got 2/10 updates (from Worker_8, 20/188 (20/1128), epoch 1/6)
2023-05-28 13:02:24,785 - common - DEBUG - PS got 4/10 updates (from Worker_5, 20/188 (20/1128), epoch 1/6)
2023-05-28 13:02:24,804 - common - DEBUG - PS got 5/10 updates (from Worker_4, 20/188 (20/1128), epoch 1/6)
2023-05-28 13:02:24,834 - common - DEBUG - PS got 6/10 updates (from Worker_10, 20/188 (20/1128), epoch 1/6)
