2023-05-28 15:27:15,915 - common - INFO - Starting synchronous SGD training with 10 workers
2023-05-28 15:27:15,939 - common - DEBUG - Worker_4 is working on a dataset of size 6000
2023-05-28 15:27:15,969 - common - DEBUG - Worker_1 is working on a dataset of size 6000
2023-05-28 15:27:15,976 - common - DEBUG - Worker_3 is working on a dataset of size 6000
2023-05-28 15:27:15,986 - common - DEBUG - Worker_7 is working on a dataset of size 6000
2023-05-28 15:27:15,987 - common - DEBUG - Worker_5 is working on a dataset of size 6000
2023-05-28 15:27:15,983 - common - DEBUG - Worker_8 is working on a dataset of size 6000
2023-05-28 15:27:15,989 - common - DEBUG - Worker_9 is working on a dataset of size 6000
2023-05-28 15:27:15,993 - common - DEBUG - Worker_2 is working on a dataset of size 6000
2023-05-28 15:27:15,994 - common - DEBUG - Worker_10 is working on a dataset of size 6000
2023-05-28 15:27:15,997 - common - DEBUG - Worker_6 is working on a dataset of size 6000
2023-05-28 15:27:16,943 - common - DEBUG - PS got 1/10 updates (from Worker_3, 1/188 (1/1128), epoch 1/6)
2023-05-28 15:27:25,990 - common - DEBUG - PS got 1/10 updates (from Worker_4, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,132 - common - DEBUG - PS got 2/10 updates (from Worker_6, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,152 - common - DEBUG - PS got 3/10 updates (from Worker_8, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,210 - common - DEBUG - PS got 4/10 updates (from Worker_10, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,296 - common - DEBUG - PS got 5/10 updates (from Worker_2, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,305 - common - DEBUG - PS got 6/10 updates (from Worker_7, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,330 - common - DEBUG - PS got 7/10 updates (from Worker_1, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,445 - common - DEBUG - PS got 8/10 updates (from Worker_5, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,481 - common - DEBUG - PS got 9/10 updates (from Worker_9, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,482 - common - DEBUG - PS got 9/10 updates (from Worker_3, 8/188 (8/1128), epoch 1/6)
2023-05-28 15:27:26,498 - common - DEBUG - PS updated model, global loss is 2.1387197494506838, weights norm is 8.950077882549904
2023-05-28 15:27:27,401 - common - DEBUG - PS got 1/10 updates (from Worker_7, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,510 - common - DEBUG - PS got 2/10 updates (from Worker_6, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,564 - common - DEBUG - PS got 3/10 updates (from Worker_3, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,571 - common - DEBUG - PS got 4/10 updates (from Worker_1, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,607 - common - DEBUG - PS got 5/10 updates (from Worker_5, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,625 - common - DEBUG - PS got 6/10 updates (from Worker_4, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,712 - common - DEBUG - PS got 7/10 updates (from Worker_2, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,735 - common - DEBUG - PS got 8/10 updates (from Worker_8, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,754 - common - DEBUG - PS got 9/10 updates (from Worker_9, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,759 - common - DEBUG - PS got 10/10 updates (from Worker_10, 9/188 (9/1128), epoch 1/6)
2023-05-28 15:27:27,790 - common - DEBUG - PS updated model, global loss is 2.088106691837311, weights norm is 8.951725264040167
2023-05-28 15:27:28,926 - common - DEBUG - PS got 1/10 updates (from Worker_10, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,024 - common - DEBUG - PS got 2/10 updates (from Worker_9, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,090 - common - DEBUG - PS got 3/10 updates (from Worker_3, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,180 - common - DEBUG - PS got 4/10 updates (from Worker_2, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,195 - common - DEBUG - PS got 5/10 updates (from Worker_7, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,200 - common - DEBUG - PS got 5/10 updates (from Worker_6, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,207 - common - DEBUG - PS got 7/10 updates (from Worker_1, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,234 - common - DEBUG - PS got 8/10 updates (from Worker_4, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,282 - common - DEBUG - PS got 9/10 updates (from Worker_8, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,284 - common - DEBUG - PS got 9/10 updates (from Worker_5, 10/188 (10/1128), epoch 1/6)
2023-05-28 15:27:29,313 - common - DEBUG - PS updated model, global loss is 2.044718837738037, weights norm is 8.953902661784754
2023-05-28 15:27:30,165 - common - DEBUG - PS got 1/10 updates (from Worker_3, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,369 - common - DEBUG - PS got 2/10 updates (from Worker_7, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,456 - common - DEBUG - PS got 3/10 updates (from Worker_1, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,659 - common - DEBUG - PS got 4/10 updates (from Worker_9, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,710 - common - DEBUG - PS got 5/10 updates (from Worker_6, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,757 - common - DEBUG - PS got 6/10 updates (from Worker_5, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,779 - common - DEBUG - PS got 7/10 updates (from Worker_2, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,863 - common - DEBUG - PS got 8/10 updates (from Worker_4, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,879 - common - DEBUG - PS got 9/10 updates (from Worker_10, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,896 - common - DEBUG - PS got 10/10 updates (from Worker_8, 11/188 (11/1128), epoch 1/6)
2023-05-28 15:27:30,941 - common - DEBUG - PS updated model, global loss is 2.0062911033630373, weights norm is 8.956605640344383
2023-05-28 15:27:31,795 - common - DEBUG - PS got 1/10 updates (from Worker_1, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:31,951 - common - DEBUG - PS got 2/10 updates (from Worker_3, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,130 - common - DEBUG - PS got 3/10 updates (from Worker_5, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,137 - common - DEBUG - PS got 3/10 updates (from Worker_9, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,170 - common - DEBUG - PS got 5/10 updates (from Worker_7, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,210 - common - DEBUG - PS got 6/10 updates (from Worker_4, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,211 - common - DEBUG - PS got 6/10 updates (from Worker_6, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,219 - common - DEBUG - PS got 8/10 updates (from Worker_10, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,221 - common - DEBUG - PS got 8/10 updates (from Worker_2, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,231 - common - DEBUG - PS got 10/10 updates (from Worker_8, 12/188 (12/1128), epoch 1/6)
2023-05-28 15:27:32,242 - common - DEBUG - PS updated model, global loss is 1.947096061706543, weights norm is 8.95992806870207
2023-05-28 15:27:33,234 - common - DEBUG - PS got 1/10 updates (from Worker_8, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,251 - common - DEBUG - PS got 2/10 updates (from Worker_7, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,410 - common - DEBUG - PS got 3/10 updates (from Worker_3, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,503 - common - DEBUG - PS got 4/10 updates (from Worker_9, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,556 - common - DEBUG - PS got 5/10 updates (from Worker_2, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,603 - common - DEBUG - PS got 6/10 updates (from Worker_10, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,604 - common - DEBUG - PS got 6/10 updates (from Worker_5, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,618 - common - DEBUG - PS got 8/10 updates (from Worker_6, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,683 - common - DEBUG - PS got 9/10 updates (from Worker_1, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,691 - common - DEBUG - PS got 10/10 updates (from Worker_4, 13/188 (13/1128), epoch 1/6)
2023-05-28 15:27:33,703 - common - DEBUG - PS updated model, global loss is 1.8875896096229554, weights norm is 8.963881162129306
2023-05-28 15:27:34,717 - common - DEBUG - PS got 1/10 updates (from Worker_8, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,774 - common - DEBUG - PS got 2/10 updates (from Worker_10, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,787 - common - DEBUG - PS got 3/10 updates (from Worker_9, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,815 - common - DEBUG - PS got 4/10 updates (from Worker_1, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,864 - common - DEBUG - PS got 5/10 updates (from Worker_7, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,869 - common - DEBUG - PS got 5/10 updates (from Worker_2, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,883 - common - DEBUG - PS got 7/10 updates (from Worker_5, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,896 - common - DEBUG - PS got 8/10 updates (from Worker_4, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,903 - common - DEBUG - PS got 9/10 updates (from Worker_6, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,908 - common - DEBUG - PS got 10/10 updates (from Worker_3, 14/188 (14/1128), epoch 1/6)
2023-05-28 15:27:34,920 - common - DEBUG - PS updated model, global loss is 1.80319664478302, weights norm is 8.968572403997836
2023-05-28 15:27:35,998 - common - DEBUG - PS got 1/10 updates (from Worker_7, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,010 - common - DEBUG - PS got 2/10 updates (from Worker_5, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,062 - common - DEBUG - PS got 3/10 updates (from Worker_10, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,073 - common - DEBUG - PS got 3/10 updates (from Worker_9, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,087 - common - DEBUG - PS got 4/10 updates (from Worker_6, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,251 - common - DEBUG - PS got 6/10 updates (from Worker_1, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,265 - common - DEBUG - PS got 7/10 updates (from Worker_8, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,269 - common - DEBUG - PS got 7/10 updates (from Worker_4, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,273 - common - DEBUG - PS got 8/10 updates (from Worker_2, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,281 - common - DEBUG - PS got 10/10 updates (from Worker_3, 15/188 (15/1128), epoch 1/6)
2023-05-28 15:27:36,367 - common - DEBUG - PS updated model, global loss is 1.7282921910285949, weights norm is 8.973994713239055
2023-05-28 15:27:37,160 - common - DEBUG - PS got 1/10 updates (from Worker_6, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,349 - common - DEBUG - PS got 2/10 updates (from Worker_9, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,401 - common - DEBUG - PS got 3/10 updates (from Worker_4, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,474 - common - DEBUG - PS got 4/10 updates (from Worker_3, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,524 - common - DEBUG - PS got 5/10 updates (from Worker_2, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,553 - common - DEBUG - PS got 6/10 updates (from Worker_1, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,557 - common - DEBUG - PS got 6/10 updates (from Worker_7, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,628 - common - DEBUG - PS got 8/10 updates (from Worker_8, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,660 - common - DEBUG - PS got 9/10 updates (from Worker_5, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,689 - common - DEBUG - PS got 10/10 updates (from Worker_10, 16/188 (16/1128), epoch 1/6)
2023-05-28 15:27:37,702 - common - DEBUG - PS updated model, global loss is 1.6889071583747863, weights norm is 8.980047806998725
2023-05-28 15:27:38,515 - common - DEBUG - PS got 1/10 updates (from Worker_5, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,608 - common - DEBUG - PS got 2/10 updates (from Worker_6, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,666 - common - DEBUG - PS got 3/10 updates (from Worker_8, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,750 - common - DEBUG - PS got 4/10 updates (from Worker_3, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,753 - common - DEBUG - PS got 4/10 updates (from Worker_9, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,782 - common - DEBUG - PS got 6/10 updates (from Worker_2, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,873 - common - DEBUG - PS got 7/10 updates (from Worker_1, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,942 - common - DEBUG - PS got 8/10 updates (from Worker_7, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,946 - common - DEBUG - PS got 9/10 updates (from Worker_10, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,950 - common - DEBUG - PS got 10/10 updates (from Worker_4, 17/188 (17/1128), epoch 1/6)
2023-05-28 15:27:38,961 - common - DEBUG - PS updated model, global loss is 1.6033222317695617, weights norm is 8.98676815041327
2023-05-28 15:27:39,777 - common - DEBUG - PS got 1/10 updates (from Worker_6, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:39,884 - common - DEBUG - PS got 2/10 updates (from Worker_1, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:39,920 - common - DEBUG - PS got 3/10 updates (from Worker_8, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,009 - common - DEBUG - PS got 4/10 updates (from Worker_5, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,062 - common - DEBUG - PS got 5/10 updates (from Worker_7, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,400 - common - DEBUG - PS got 6/10 updates (from Worker_3, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,444 - common - DEBUG - PS got 7/10 updates (from Worker_9, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,477 - common - DEBUG - PS got 8/10 updates (from Worker_4, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,484 - common - DEBUG - PS got 9/10 updates (from Worker_10, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,530 - common - DEBUG - PS got 10/10 updates (from Worker_2, 18/188 (18/1128), epoch 1/6)
2023-05-28 15:27:40,541 - common - DEBUG - PS updated model, global loss is 1.53660089969635, weights norm is 8.994061561533668
2023-05-28 15:27:41,529 - common - DEBUG - PS got 1/10 updates (from Worker_2, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,545 - common - DEBUG - PS got 2/10 updates (from Worker_9, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,564 - common - DEBUG - PS got 2/10 updates (from Worker_8, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,587 - common - DEBUG - PS got 4/10 updates (from Worker_6, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,607 - common - DEBUG - PS got 5/10 updates (from Worker_4, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,611 - common - DEBUG - PS got 6/10 updates (from Worker_5, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,629 - common - DEBUG - PS got 7/10 updates (from Worker_1, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,632 - common - DEBUG - PS got 8/10 updates (from Worker_7, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,635 - common - DEBUG - PS got 9/10 updates (from Worker_10, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,685 - common - DEBUG - PS got 10/10 updates (from Worker_3, 19/188 (19/1128), epoch 1/6)
2023-05-28 15:27:41,696 - common - DEBUG - PS updated model, global loss is 1.426922583580017, weights norm is 9.001858318433207
2023-05-28 15:27:42,450 - common - DEBUG - PS got 1/10 updates (from Worker_4, 20/188 (20/1128), epoch 1/6)
2023-05-28 15:27:42,576 - common - DEBUG - PS got 2/10 updates (from Worker_8, 20/188 (20/1128), epoch 1/6)
