2023-05-28 15:00:03,448 - common - INFO - Starting synchronous SGD training with 5 workers
2023-05-28 15:00:03,476 - common - DEBUG - Worker_5 is working on a dataset of size 12000
2023-05-28 15:00:03,478 - common - DEBUG - Worker_4 is working on a dataset of size 12000
2023-05-28 15:00:03,478 - common - DEBUG - Worker_3 is working on a dataset of size 12000
2023-05-28 15:00:03,480 - common - DEBUG - Worker_1 is working on a dataset of size 12000
2023-05-28 15:00:03,481 - common - DEBUG - Worker_2 is working on a dataset of size 12000
2023-05-28 15:00:03,888 - common - DEBUG - PS got 1/5 updates (from Worker_3, 1/375 (1/2250), epoch 1/6)
2023-05-28 15:00:05,665 - common - DEBUG - PS got 1/5 updates (from Worker_3, 4/375 (4/2250), epoch 1/6)
2023-05-28 15:00:05,691 - common - DEBUG - PS got 2/5 updates (from Worker_4, 4/375 (4/2250), epoch 1/6)
2023-05-28 15:00:05,713 - common - DEBUG - PS got 3/5 updates (from Worker_2, 4/375 (4/2250), epoch 1/6)
2023-05-28 15:00:05,720 - common - DEBUG - PS got 4/5 updates (from Worker_1, 4/375 (4/2250), epoch 1/6)
2023-05-28 15:00:05,722 - common - DEBUG - PS got 4/5 updates (from Worker_5, 4/375 (4/2250), epoch 1/6)
2023-05-28 15:00:05,730 - common - DEBUG - PS updated model, global loss is 2.2463432788848876, weights norm is 8.917963608122882
2023-05-28 15:00:06,245 - common - DEBUG - PS got 1/5 updates (from Worker_4, 5/375 (5/2250), epoch 1/6)
2023-05-28 15:00:06,294 - common - DEBUG - PS got 2/5 updates (from Worker_1, 5/375 (5/2250), epoch 1/6)
2023-05-28 15:00:06,302 - common - DEBUG - PS got 3/5 updates (from Worker_5, 5/375 (5/2250), epoch 1/6)
2023-05-28 15:00:06,308 - common - DEBUG - PS got 3/5 updates (from Worker_3, 5/375 (5/2250), epoch 1/6)
2023-05-28 15:00:06,311 - common - DEBUG - PS got 5/5 updates (from Worker_2, 5/375 (5/2250), epoch 1/6)
2023-05-28 15:00:06,320 - common - DEBUG - PS updated model, global loss is 2.221572828292847, weights norm is 8.918498917535677
2023-05-28 15:00:06,867 - common - DEBUG - PS got 1/5 updates (from Worker_1, 6/375 (6/2250), epoch 1/6)
2023-05-28 15:00:06,881 - common - DEBUG - PS got 2/5 updates (from Worker_2, 6/375 (6/2250), epoch 1/6)
2023-05-28 15:00:06,900 - common - DEBUG - PS got 3/5 updates (from Worker_3, 6/375 (6/2250), epoch 1/6)
2023-05-28 15:00:06,902 - common - DEBUG - PS got 3/5 updates (from Worker_5, 6/375 (6/2250), epoch 1/6)
2023-05-28 15:00:06,907 - common - DEBUG - PS got 5/5 updates (from Worker_4, 6/375 (6/2250), epoch 1/6)
2023-05-28 15:00:06,916 - common - DEBUG - PS updated model, global loss is 2.153336238861084, weights norm is 8.91938059683983
2023-05-28 15:00:07,459 - common - DEBUG - PS got 1/5 updates (from Worker_3, 7/375 (7/2250), epoch 1/6)
2023-05-28 15:00:07,477 - common - DEBUG - PS got 2/5 updates (from Worker_4, 7/375 (7/2250), epoch 1/6)
2023-05-28 15:00:07,496 - common - DEBUG - PS got 3/5 updates (from Worker_1, 7/375 (7/2250), epoch 1/6)
2023-05-28 15:00:07,506 - common - DEBUG - PS got 4/5 updates (from Worker_2, 7/375 (7/2250), epoch 1/6)
2023-05-28 15:00:07,510 - common - DEBUG - PS got 4/5 updates (from Worker_5, 7/375 (7/2250), epoch 1/6)
2023-05-28 15:00:07,519 - common - DEBUG - PS updated model, global loss is 2.110751008987427, weights norm is 8.920735197587227
2023-05-28 15:00:08,007 - common - DEBUG - PS got 1/5 updates (from Worker_1, 8/375 (8/2250), epoch 1/6)
2023-05-28 15:00:08,131 - common - DEBUG - PS got 2/5 updates (from Worker_2, 8/375 (8/2250), epoch 1/6)
2023-05-28 15:00:08,143 - common - DEBUG - PS got 3/5 updates (from Worker_3, 8/375 (8/2250), epoch 1/6)
2023-05-28 15:00:08,145 - common - DEBUG - PS got 3/5 updates (from Worker_4, 8/375 (8/2250), epoch 1/6)
2023-05-28 15:00:08,150 - common - DEBUG - PS got 4/5 updates (from Worker_5, 8/375 (8/2250), epoch 1/6)
2023-05-28 15:00:08,160 - common - DEBUG - PS updated model, global loss is 2.1131230354309083, weights norm is 8.922464460442738
2023-05-28 15:00:08,522 - common - DEBUG - PS got 1/5 updates (from Worker_3, 9/375 (9/2250), epoch 1/6)
2023-05-28 15:00:08,652 - common - DEBUG - PS got 2/5 updates (from Worker_1, 9/375 (9/2250), epoch 1/6)
2023-05-28 15:00:08,659 - common - DEBUG - PS got 3/5 updates (from Worker_4, 9/375 (9/2250), epoch 1/6)
2023-05-28 15:00:08,669 - common - DEBUG - PS got 4/5 updates (from Worker_2, 9/375 (9/2250), epoch 1/6)
2023-05-28 15:00:08,697 - common - DEBUG - PS got 5/5 updates (from Worker_5, 9/375 (9/2250), epoch 1/6)
2023-05-28 15:00:08,707 - common - DEBUG - PS updated model, global loss is 2.0464669942855833, weights norm is 8.924682034863253
2023-05-28 15:00:09,351 - common - DEBUG - PS got 1/5 updates (from Worker_4, 10/375 (10/2250), epoch 1/6)
2023-05-28 15:00:09,399 - common - DEBUG - PS got 2/5 updates (from Worker_1, 10/375 (10/2250), epoch 1/6)
2023-05-28 15:00:09,400 - common - DEBUG - PS got 2/5 updates (from Worker_5, 10/375 (10/2250), epoch 1/6)
2023-05-28 15:00:09,403 - common - DEBUG - PS got 3/5 updates (from Worker_3, 10/375 (10/2250), epoch 1/6)
2023-05-28 15:00:09,409 - common - DEBUG - PS got 4/5 updates (from Worker_2, 10/375 (10/2250), epoch 1/6)
2023-05-28 15:00:09,418 - common - DEBUG - PS updated model, global loss is 1.9695913314819335, weights norm is 8.92748170142058
2023-05-28 15:00:09,750 - common - DEBUG - PS got 1/5 updates (from Worker_3, 11/375 (11/2250), epoch 1/6)
2023-05-28 15:00:09,919 - common - DEBUG - PS got 2/5 updates (from Worker_5, 11/375 (11/2250), epoch 1/6)
2023-05-28 15:00:09,923 - common - DEBUG - PS got 2/5 updates (from Worker_4, 11/375 (11/2250), epoch 1/6)
2023-05-28 15:00:09,927 - common - DEBUG - PS got 4/5 updates (from Worker_1, 11/375 (11/2250), epoch 1/6)
2023-05-28 15:00:09,936 - common - DEBUG - PS got 5/5 updates (from Worker_2, 11/375 (11/2250), epoch 1/6)
2023-05-28 15:00:09,944 - common - DEBUG - PS updated model, global loss is 1.8738328456878661, weights norm is 8.93097688429239
2023-05-28 15:00:10,506 - common - DEBUG - PS got 1/5 updates (from Worker_5, 12/375 (12/2250), epoch 1/6)
2023-05-28 15:00:10,510 - common - DEBUG - PS got 1/5 updates (from Worker_3, 12/375 (12/2250), epoch 1/6)
2023-05-28 15:00:10,546 - common - DEBUG - PS got 3/5 updates (from Worker_4, 12/375 (12/2250), epoch 1/6)
2023-05-28 15:00:10,551 - common - DEBUG - PS got 4/5 updates (from Worker_1, 12/375 (12/2250), epoch 1/6)
2023-05-28 15:00:10,555 - common - DEBUG - PS got 5/5 updates (from Worker_2, 12/375 (12/2250), epoch 1/6)
2023-05-28 15:00:10,563 - common - DEBUG - PS updated model, global loss is 1.8767263650894166, weights norm is 8.935073752051553
2023-05-28 15:00:11,099 - common - DEBUG - PS got 1/5 updates (from Worker_3, 13/375 (13/2250), epoch 1/6)
2023-05-28 15:00:11,191 - common - DEBUG - PS got 2/5 updates (from Worker_2, 13/375 (13/2250), epoch 1/6)
2023-05-28 15:00:11,193 - common - DEBUG - PS got 2/5 updates (from Worker_1, 13/375 (13/2250), epoch 1/6)
2023-05-28 15:00:11,195 - common - DEBUG - PS got 2/5 updates (from Worker_4, 13/375 (13/2250), epoch 1/6)
2023-05-28 15:00:11,203 - common - DEBUG - PS got 5/5 updates (from Worker_5, 13/375 (13/2250), epoch 1/6)
2023-05-28 15:00:11,211 - common - DEBUG - PS updated model, global loss is 1.7600263833999634, weights norm is 8.939858355198057
2023-05-28 15:00:11,679 - common - DEBUG - PS got 1/5 updates (from Worker_1, 14/375 (14/2250), epoch 1/6)
2023-05-28 15:00:11,850 - common - DEBUG - PS got 2/5 updates (from Worker_4, 14/375 (14/2250), epoch 1/6)
2023-05-28 15:00:11,865 - common - DEBUG - PS got 3/5 updates (from Worker_5, 14/375 (14/2250), epoch 1/6)
2023-05-28 15:00:11,877 - common - DEBUG - PS got 4/5 updates (from Worker_2, 14/375 (14/2250), epoch 1/6)
2023-05-28 15:00:11,884 - common - DEBUG - PS got 5/5 updates (from Worker_3, 14/375 (14/2250), epoch 1/6)
2023-05-28 15:00:11,894 - common - DEBUG - PS updated model, global loss is 1.6980716228485107, weights norm is 8.945260463366205
2023-05-28 15:00:12,152 - common - DEBUG - PS got 1/5 updates (from Worker_4, 15/375 (15/2250), epoch 1/6)
2023-05-28 15:00:12,376 - common - DEBUG - PS got 2/5 updates (from Worker_2, 15/375 (15/2250), epoch 1/6)
2023-05-28 15:00:12,402 - common - DEBUG - PS got 3/5 updates (from Worker_5, 15/375 (15/2250), epoch 1/6)
2023-05-28 15:00:12,406 - common - DEBUG - PS got 4/5 updates (from Worker_1, 15/375 (15/2250), epoch 1/6)
2023-05-28 15:00:12,412 - common - DEBUG - PS got 5/5 updates (from Worker_3, 15/375 (15/2250), epoch 1/6)
2023-05-28 15:00:12,420 - common - DEBUG - PS updated model, global loss is 1.605832314491272, weights norm is 8.951376905197298
2023-05-28 15:00:12,894 - common - DEBUG - PS got 1/5 updates (from Worker_5, 16/375 (16/2250), epoch 1/6)
2023-05-28 15:00:12,938 - common - DEBUG - PS got 2/5 updates (from Worker_3, 16/375 (16/2250), epoch 1/6)
2023-05-28 15:00:12,939 - common - DEBUG - PS got 2/5 updates (from Worker_1, 16/375 (16/2250), epoch 1/6)
2023-05-28 15:00:12,947 - common - DEBUG - PS got 3/5 updates (from Worker_4, 16/375 (16/2250), epoch 1/6)
2023-05-28 15:00:12,952 - common - DEBUG - PS got 4/5 updates (from Worker_2, 16/375 (16/2250), epoch 1/6)
2023-05-28 15:00:12,961 - common - DEBUG - PS updated model, global loss is 1.4907786846160889, weights norm is 8.958153087637701
2023-05-28 15:00:13,552 - common - DEBUG - PS got 1/5 updates (from Worker_1, 17/375 (17/2250), epoch 1/6)
2023-05-28 15:00:13,552 - common - DEBUG - PS got 1/5 updates (from Worker_4, 17/375 (17/2250), epoch 1/6)
2023-05-28 15:00:13,566 - common - DEBUG - PS got 3/5 updates (from Worker_3, 17/375 (17/2250), epoch 1/6)
2023-05-28 15:00:13,569 - common - DEBUG - PS got 4/5 updates (from Worker_2, 17/375 (17/2250), epoch 1/6)
2023-05-28 15:00:13,572 - common - DEBUG - PS got 5/5 updates (from Worker_5, 17/375 (17/2250), epoch 1/6)
2023-05-28 15:00:13,579 - common - DEBUG - PS updated model, global loss is 1.460428237915039, weights norm is 8.965420328548781
2023-05-28 15:00:14,198 - common - DEBUG - PS got 1/5 updates (from Worker_1, 18/375 (18/2250), epoch 1/6)
2023-05-28 15:00:14,224 - common - DEBUG - PS got 2/5 updates (from Worker_3, 18/375 (18/2250), epoch 1/6)
2023-05-28 15:00:14,292 - common - DEBUG - PS got 3/5 updates (from Worker_5, 18/375 (18/2250), epoch 1/6)
2023-05-28 15:00:14,302 - common - DEBUG - PS got 3/5 updates (from Worker_2, 18/375 (18/2250), epoch 1/6)
2023-05-28 15:00:14,303 - common - DEBUG - PS got 3/5 updates (from Worker_4, 18/375 (18/2250), epoch 1/6)
2023-05-28 15:00:14,315 - common - DEBUG - PS updated model, global loss is 1.3228745698928832, weights norm is 8.97312661425997
2023-05-28 15:00:14,955 - common - DEBUG - PS got 1/5 updates (from Worker_1, 19/375 (19/2250), epoch 1/6)
2023-05-28 15:00:14,981 - common - DEBUG - PS got 2/5 updates (from Worker_3, 19/375 (19/2250), epoch 1/6)
2023-05-28 15:00:14,988 - common - DEBUG - PS got 3/5 updates (from Worker_4, 19/375 (19/2250), epoch 1/6)
2023-05-28 15:00:14,991 - common - DEBUG - PS got 3/5 updates (from Worker_2, 19/375 (19/2250), epoch 1/6)
2023-05-28 15:00:14,993 - common - DEBUG - PS got 5/5 updates (from Worker_5, 19/375 (19/2250), epoch 1/6)
2023-05-28 15:00:15,003 - common - DEBUG - PS updated model, global loss is 1.3058082818984986, weights norm is 8.981099130431842
2023-05-28 15:00:15,565 - common - DEBUG - PS got 1/5 updates (from Worker_5, 20/375 (20/2250), epoch 1/6)
2023-05-28 15:00:15,581 - common - DEBUG - PS got 1/5 updates (from Worker_4, 20/375 (20/2250), epoch 1/6)
2023-05-28 15:00:15,582 - common - DEBUG - PS got 2/5 updates (from Worker_3, 20/375 (20/2250), epoch 1/6)
2023-05-28 15:00:15,620 - common - DEBUG - PS got 4/5 updates (from Worker_1, 20/375 (20/2250), epoch 1/6)
2023-05-28 15:00:15,624 - common - DEBUG - PS got 5/5 updates (from Worker_2, 20/375 (20/2250), epoch 1/6)
2023-05-28 15:00:15,631 - common - DEBUG - PS updated model, global loss is 1.2646127462387085, weights norm is 8.989059657043809
2023-05-28 15:00:16,125 - common - DEBUG - PS got 1/5 updates (from Worker_1, 21/375 (21/2250), epoch 1/6)
2023-05-28 15:00:16,169 - common - DEBUG - PS got 2/5 updates (from Worker_3, 21/375 (21/2250), epoch 1/6)
2023-05-28 15:00:16,193 - common - DEBUG - PS got 3/5 updates (from Worker_5, 21/375 (21/2250), epoch 1/6)
2023-05-28 15:00:16,214 - common - DEBUG - PS got 4/5 updates (from Worker_4, 21/375 (21/2250), epoch 1/6)
2023-05-28 15:00:16,221 - common - DEBUG - PS got 4/5 updates (from Worker_2, 21/375 (21/2250), epoch 1/6)
2023-05-28 15:00:16,229 - common - DEBUG - PS updated model, global loss is 1.3131342887878419, weights norm is 8.99692314431686
2023-05-28 15:00:16,794 - common - DEBUG - PS got 1/5 updates (from Worker_4, 22/375 (22/2250), epoch 1/6)
2023-05-28 15:00:16,875 - common - DEBUG - PS got 2/5 updates (from Worker_3, 22/375 (22/2250), epoch 1/6)
2023-05-28 15:00:16,876 - common - DEBUG - PS got 2/5 updates (from Worker_2, 22/375 (22/2250), epoch 1/6)
2023-05-28 15:00:16,890 - common - DEBUG - PS got 3/5 updates (from Worker_1, 22/375 (22/2250), epoch 1/6)
2023-05-28 15:00:16,893 - common - DEBUG - PS got 4/5 updates (from Worker_5, 22/375 (22/2250), epoch 1/6)
2023-05-28 15:00:16,902 - common - DEBUG - PS updated model, global loss is 1.1896498918533325, weights norm is 9.004596393217776
2023-05-28 15:00:17,511 - common - DEBUG - PS got 1/5 updates (from Worker_3, 23/375 (23/2250), epoch 1/6)
2023-05-28 15:00:17,566 - common - DEBUG - PS got 2/5 updates (from Worker_5, 23/375 (23/2250), epoch 1/6)
2023-05-28 15:00:17,577 - common - DEBUG - PS got 3/5 updates (from Worker_4, 23/375 (23/2250), epoch 1/6)
2023-05-28 15:00:17,578 - common - DEBUG - PS got 3/5 updates (from Worker_2, 23/375 (23/2250), epoch 1/6)
2023-05-28 15:00:17,582 - common - DEBUG - PS got 5/5 updates (from Worker_1, 23/375 (23/2250), epoch 1/6)
2023-05-28 15:00:17,590 - common - DEBUG - PS updated model, global loss is 1.1209911346435546, weights norm is 9.012108517914475
2023-05-28 15:00:18,183 - common - DEBUG - PS got 1/5 updates (from Worker_2, 24/375 (24/2250), epoch 1/6)
2023-05-28 15:00:18,220 - common - DEBUG - PS got 2/5 updates (from Worker_4, 24/375 (24/2250), epoch 1/6)
2023-05-28 15:00:18,229 - common - DEBUG - PS got 3/5 updates (from Worker_5, 24/375 (24/2250), epoch 1/6)
2023-05-28 15:00:18,238 - common - DEBUG - PS got 4/5 updates (from Worker_1, 24/375 (24/2250), epoch 1/6)
2023-05-28 15:00:18,243 - common - DEBUG - PS got 5/5 updates (from Worker_3, 24/375 (24/2250), epoch 1/6)
2023-05-28 15:00:18,252 - common - DEBUG - PS updated model, global loss is 1.1456626057624817, weights norm is 9.01926254906303
2023-05-28 15:00:18,756 - common - DEBUG - PS got 1/5 updates (from Worker_3, 25/375 (25/2250), epoch 1/6)
2023-05-28 15:00:18,756 - common - DEBUG - PS got 1/5 updates (from Worker_2, 25/375 (25/2250), epoch 1/6)
2023-05-28 15:00:18,770 - common - DEBUG - PS got 3/5 updates (from Worker_1, 25/375 (25/2250), epoch 1/6)
2023-05-28 15:00:18,786 - common - DEBUG - PS got 4/5 updates (from Worker_4, 25/375 (25/2250), epoch 1/6)
2023-05-28 15:00:18,789 - common - DEBUG - PS got 5/5 updates (from Worker_5, 25/375 (25/2250), epoch 1/6)
2023-05-28 15:00:18,796 - common - DEBUG - PS updated model, global loss is 1.1316217184066772, weights norm is 9.026024752176657
2023-05-28 15:00:18,967 - common - DEBUG - PS got 1/5 updates (from Worker_2, 26/375 (26/2250), epoch 1/6)
2023-05-28 15:00:19,108 - common - DEBUG - PS got 2/5 updates (from Worker_5, 26/375 (26/2250), epoch 1/6)
2023-05-28 15:00:19,211 - common - DEBUG - PS got 3/5 updates (from Worker_1, 26/375 (26/2250), epoch 1/6)
2023-05-28 15:00:19,218 - common - DEBUG - PS got 4/5 updates (from Worker_4, 26/375 (26/2250), epoch 1/6)
2023-05-28 15:00:19,222 - common - DEBUG - PS got 5/5 updates (from Worker_3, 26/375 (26/2250), epoch 1/6)
2023-05-28 15:00:19,232 - common - DEBUG - PS updated model, global loss is 1.0971593379974365, weights norm is 9.03241544259595
2023-05-28 15:00:19,705 - common - DEBUG - PS got 1/5 updates (from Worker_3, 27/375 (27/2250), epoch 1/6)
2023-05-28 15:00:19,855 - common - DEBUG - PS got 2/5 updates (from Worker_1, 27/375 (27/2250), epoch 1/6)
2023-05-28 15:00:19,871 - common - DEBUG - PS got 3/5 updates (from Worker_4, 27/375 (27/2250), epoch 1/6)
2023-05-28 15:00:19,875 - common - DEBUG - PS got 3/5 updates (from Worker_2, 27/375 (27/2250), epoch 1/6)
2023-05-28 15:00:19,878 - common - DEBUG - PS got 5/5 updates (from Worker_5, 27/375 (27/2250), epoch 1/6)
2023-05-28 15:00:19,886 - common - DEBUG - PS updated model, global loss is 1.0673992872238158, weights norm is 9.03835413190255
2023-05-28 15:00:20,303 - common - DEBUG - PS got 1/5 updates (from Worker_5, 28/375 (28/2250), epoch 1/6)
2023-05-28 15:00:20,419 - common - DEBUG - PS got 2/5 updates (from Worker_4, 28/375 (28/2250), epoch 1/6)
2023-05-28 15:00:20,457 - common - DEBUG - PS got 3/5 updates (from Worker_2, 28/375 (28/2250), epoch 1/6)
2023-05-28 15:00:20,461 - common - DEBUG - PS got 4/5 updates (from Worker_1, 28/375 (28/2250), epoch 1/6)
2023-05-28 15:00:20,463 - common - DEBUG - PS got 4/5 updates (from Worker_3, 28/375 (28/2250), epoch 1/6)
2023-05-28 15:00:20,472 - common - DEBUG - PS updated model, global loss is 0.9922023057937622, weights norm is 9.044015629371655
2023-05-28 15:00:20,953 - common - DEBUG - PS got 1/5 updates (from Worker_4, 29/375 (29/2250), epoch 1/6)
2023-05-28 15:00:20,997 - common - DEBUG - PS got 2/5 updates (from Worker_1, 29/375 (29/2250), epoch 1/6)
2023-05-28 15:00:20,999 - common - DEBUG - PS got 2/5 updates (from Worker_5, 29/375 (29/2250), epoch 1/6)
2023-05-28 15:00:21,009 - common - DEBUG - PS got 4/5 updates (from Worker_2, 29/375 (29/2250), epoch 1/6)
2023-05-28 15:00:21,012 - common - DEBUG - PS got 4/5 updates (from Worker_3, 29/375 (29/2250), epoch 1/6)
2023-05-28 15:00:21,021 - common - DEBUG - PS updated model, global loss is 1.0973233819007873, weights norm is 9.049123685040241
2023-05-28 15:00:21,492 - common - DEBUG - PS got 1/5 updates (from Worker_2, 30/375 (30/2250), epoch 1/6)
2023-05-28 15:00:21,559 - common - DEBUG - PS got 2/5 updates (from Worker_5, 30/375 (30/2250), epoch 1/6)
2023-05-28 15:00:21,576 - common - DEBUG - PS got 3/5 updates (from Worker_4, 30/375 (30/2250), epoch 1/6)
2023-05-28 15:00:21,589 - common - DEBUG - PS got 4/5 updates (from Worker_1, 30/375 (30/2250), epoch 1/6)
2023-05-28 15:00:21,594 - common - DEBUG - PS got 5/5 updates (from Worker_3, 30/375 (30/2250), epoch 1/6)
2023-05-28 15:00:21,603 - common - DEBUG - PS updated model, global loss is 0.9716475248336792, weights norm is 9.054070993776884
2023-05-28 15:00:22,128 - common - DEBUG - PS got 1/5 updates (from Worker_5, 31/375 (31/2250), epoch 1/6)
2023-05-28 15:00:22,158 - common - DEBUG - PS got 2/5 updates (from Worker_4, 31/375 (31/2250), epoch 1/6)
2023-05-28 15:00:22,189 - common - DEBUG - PS got 3/5 updates (from Worker_1, 31/375 (31/2250), epoch 1/6)
2023-05-28 15:00:22,226 - common - DEBUG - PS got 4/5 updates (from Worker_3, 31/375 (31/2250), epoch 1/6)
2023-05-28 15:00:22,228 - common - DEBUG - PS got 4/5 updates (from Worker_2, 31/375 (31/2250), epoch 1/6)
2023-05-28 15:00:22,236 - common - DEBUG - PS updated model, global loss is 1.0548484563827514, weights norm is 9.05865184766034
2023-05-28 15:00:22,860 - common - DEBUG - PS got 1/5 updates (from Worker_2, 32/375 (32/2250), epoch 1/6)
2023-05-28 15:00:22,885 - common - DEBUG - PS got 2/5 updates (from Worker_5, 32/375 (32/2250), epoch 1/6)
2023-05-28 15:00:22,893 - common - DEBUG - PS got 3/5 updates (from Worker_4, 32/375 (32/2250), epoch 1/6)
2023-05-28 15:00:22,919 - common - DEBUG - PS got 4/5 updates (from Worker_1, 32/375 (32/2250), epoch 1/6)
2023-05-28 15:00:22,923 - common - DEBUG - PS got 4/5 updates (from Worker_3, 32/375 (32/2250), epoch 1/6)
2023-05-28 15:00:22,932 - common - DEBUG - PS updated model, global loss is 0.9823641419410706, weights norm is 9.062751404495199
2023-05-28 15:00:23,454 - common - DEBUG - PS got 1/5 updates (from Worker_3, 33/375 (33/2250), epoch 1/6)
2023-05-28 15:00:23,525 - common - DEBUG - PS got 2/5 updates (from Worker_2, 33/375 (33/2250), epoch 1/6)
2023-05-28 15:00:23,535 - common - DEBUG - PS got 3/5 updates (from Worker_4, 33/375 (33/2250), epoch 1/6)
2023-05-28 15:00:23,565 - common - DEBUG - PS got 4/5 updates (from Worker_5, 33/375 (33/2250), epoch 1/6)
2023-05-28 15:00:23,577 - common - DEBUG - PS got 5/5 updates (from Worker_1, 33/375 (33/2250), epoch 1/6)
2023-05-28 15:00:23,587 - common - DEBUG - PS updated model, global loss is 0.957903778553009, weights norm is 9.066695639700875
2023-05-28 15:00:24,077 - common - DEBUG - PS got 1/5 updates (from Worker_5, 34/375 (34/2250), epoch 1/6)
2023-05-28 15:00:24,174 - common - DEBUG - PS got 2/5 updates (from Worker_1, 34/375 (34/2250), epoch 1/6)
2023-05-28 15:00:24,181 - common - DEBUG - PS got 3/5 updates (from Worker_4, 34/375 (34/2250), epoch 1/6)
2023-05-28 15:00:24,184 - common - DEBUG - PS got 4/5 updates (from Worker_3, 34/375 (34/2250), epoch 1/6)
2023-05-28 15:00:24,190 - common - DEBUG - PS got 5/5 updates (from Worker_2, 34/375 (34/2250), epoch 1/6)
2023-05-28 15:00:24,198 - common - DEBUG - PS updated model, global loss is 0.9131186008453369, weights norm is 9.070523946895644
2023-05-28 15:00:24,610 - common - DEBUG - PS got 1/5 updates (from Worker_2, 35/375 (35/2250), epoch 1/6)
2023-05-28 15:00:24,764 - common - DEBUG - PS got 2/5 updates (from Worker_5, 35/375 (35/2250), epoch 1/6)
2023-05-28 15:00:24,769 - common - DEBUG - PS got 2/5 updates (from Worker_1, 35/375 (35/2250), epoch 1/6)
2023-05-28 15:00:24,790 - common - DEBUG - PS got 4/5 updates (from Worker_4, 35/375 (35/2250), epoch 1/6)
2023-05-28 15:00:24,792 - common - DEBUG - PS got 4/5 updates (from Worker_3, 35/375 (35/2250), epoch 1/6)
2023-05-28 15:00:24,803 - common - DEBUG - PS updated model, global loss is 0.9122900605201721, weights norm is 9.074266297214017
2023-05-28 15:00:25,355 - common - DEBUG - PS got 1/5 updates (from Worker_1, 36/375 (36/2250), epoch 1/6)
2023-05-28 15:00:25,424 - common - DEBUG - PS got 2/5 updates (from Worker_4, 36/375 (36/2250), epoch 1/6)
2023-05-28 15:00:25,435 - common - DEBUG - PS got 3/5 updates (from Worker_5, 36/375 (36/2250), epoch 1/6)
2023-05-28 15:00:25,443 - common - DEBUG - PS got 4/5 updates (from Worker_3, 36/375 (36/2250), epoch 1/6)
2023-05-28 15:00:25,444 - common - DEBUG - PS got 4/5 updates (from Worker_2, 36/375 (36/2250), epoch 1/6)
2023-05-28 15:00:25,453 - common - DEBUG - PS updated model, global loss is 1.0277633547782898, weights norm is 9.07770172851918
2023-05-28 15:00:25,969 - common - DEBUG - PS got 1/5 updates (from Worker_4, 37/375 (37/2250), epoch 1/6)
2023-05-28 15:00:25,999 - common - DEBUG - PS got 2/5 updates (from Worker_5, 37/375 (37/2250), epoch 1/6)
2023-05-28 15:00:26,030 - common - DEBUG - PS got 3/5 updates (from Worker_3, 37/375 (37/2250), epoch 1/6)
